"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","r.grf","t0.grf","predicted.grf","r.grf.augmented","t0.grf.augmented","predicted.grf.augmented","r.grf.fonly","t0.grf.fonly","predicted.grf.fonly","Predicted_Double_Days","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","grf.mse","augmented.grf.mse","fonly.grf.mse"
13089,2020-07-17,178,"DeKalb","Georgia",9.07684166453178,0.0276695036100659,-150.158210187638,9.27366130673007,0.0220633903380575,-232.778049192667,9.21760017400999,0.0243848945077139,-193.956538556414,9.24081521570655,0.027842255814608,-148.140708516476,9.27538882877549,0.0283094615060182,-142.807750200998,9.2800608856896,24.8955108082971,2020-07-24,185,9.21786896089692,0.00311278585356551,7.22463905879051e-08,0.000526530609788406,0.00330853520076815,0.00386783550941749
13091,2020-07-17,178,"Dodge","Georgia",5.00777387079324,0.0287162579991961,3.60228484748638,5.20906358878426,0.0233210789476398,-36.0494552950527,5.1551117982687,0.0246981854442345,-24.2818873234778,5.16888286323464,0.0303476096070549,12.8158585627743,5.22537710486285,0.0296053433127024,8.74957159572902,5.21795444191932,22.8402562684479,2020-07-24,185,5.171295597418,0.00142642117184141,0.000261915354905125,5.82128623955797e-06,0.00292480944750667,0.0021770477701983
13093,2020-07-17,178,"Dooly","Georgia",5.40781237340576,0.00451267602030756,-1020.94662216951,5.44204640363522,0.00391235973602048,-1204.45383542918,5.43604324079235,0.00708077601579326,-587.193244270774,5.46772740359008,0.0143939142362156,-199.944546345379,5.5408587857943,0.0145062157147244,-197.041871537458,5.54198180057939,48.1555724999362,2020-07-24,185,5.41990249840082,0.00049035253903029,0.000260523564949836,0.00228722155636178,0.0146304234600152,0.0149033560204071
13095,2020-07-17,178,"Dougherty","Georgia",7.69087386797957,0.0106551566952702,-544.005569475603,7.76766857448727,0.00876212521908883,-699.344615715415,7.74873825972546,0.0111637495639689,-511.249450835129,7.77275450317426,0.0168590476385207,-279.421695210702,7.82970748391978,0.0173643206258774,-266.198776076358,7.83476021379334,41.1142548156869,2020-07-24,185,7.76271769150281,2.45112423258046e-05,0.000195424512817752,0.000100737588528057,0.00448763228806787,0.00519012501798159
13097,2020-07-17,178,"Douglas","Georgia",7.31417260025808,0.0328660446763194,-44.6779759713226,7.5486066194401,0.0268896846770326,-93.502448407054,7.48884301944723,0.0285178509529594,-78.1728700239833,7.5051246822065,0.0327411951199716,-45.5156576056951,7.54735812387662,0.0336400685657003,-39.6234083493643,7.55634685833391,21.1704911204398,2020-07-24,185,7.50478465369562,0.00192036468171017,0.000254135702509456,1.15619388209683e-07,0.00181250036325249,0.00265866094716053
13099,2020-07-17,178,"Early","Georgia",5.75393234892138,0.0144190610059178,-220.999592166251,5.85413288782293,0.0113893115334117,-326.342180430579,5.82383539309787,0.0125483925909449,-280.033761207321,5.8354262036732,0.0172997873486297,-155.058523997754,5.88294015125005,0.0169536351110752,-161.797521024482,5.8794786288745,40.0668035156425,2020-07-24,185,5.79344918423891,0.00368251188067239,0.000923321688819876,0.00176207016058638,0.0080086331765877,0.00740106534430767
13101,2020-07-17,178,"Echols","Georgia",5.29402265747317,0.00903066713653929,-408.171949437075,5.35673843009833,0.00719714217190839,-556.739297757473,5.33840318045203,0.00787937762807115,-493.381692986854,5.34522553501365,0.0171177558433092,-132.659006644345,5.43760931716603,0.0166155836990876,-141.957372916254,5.43258759572382,40.4928769229334,2020-07-24,185,5.35726010420167,2.72143870090297e-07,0.000355583573299799,0.000144830855541094,0.00645599602399306,0.00567423097901968
13103,2020-07-17,178,"Effingham","Georgia",5.81923479630763,0.0663061259053292,90.1313744970758,6.29037102706242,0.0517294139421903,66.2164407217551,6.14460390743103,0.0542239553963809,71.2209649430201,6.16954932197294,0.0627479776009349,85.3188663099592,6.25478954401848,0.0628323478117066,85.4392886149533,6.2556332461262,11.0465262317812,2020-07-24,185,6.07698675333303,0.0455328482750184,0.00457207952831297,0.00856782911321761,0.0316138323755331,0.031914569387299
13105,2020-07-17,178,"Elbert","Georgia",5.26194950015492,0.0530886004027554,78.8793128186407,5.633798756237,0.0434850108666083,57.6512250885071,5.53776286087553,0.0457380172866479,63.4317017891567,5.56029292507592,0.0532399663900012,79.1525925311665,5.63531241610946,0.0529680866644676,78.6606176746684,5.63259361885412,13.0193016179312,2020-07-24,185,5.50823098699524,0.0157672646723499,0.000872131574881007,0.00271044539671655,0.0161496896257108,0.0154660642028668
13107,2020-07-17,178,"Emanuel","Georgia",5.39751588604288,0.0372365750574269,32.8361728627628,5.66605977022107,0.0324142428184532,11.6861737509679,5.61783644783133,0.034019458055811,19.3921707699704,5.63388860020491,0.0399027133626345,42.3349861815689,5.69272115327314,0.0396947016591652,41.6397831856605,5.69064103623845,17.3709284945274,2020-07-24,185,5.60053601909408,0.00429336196175075,0.000299304834492597,0.00111239466675422,0.00849809896361139,0.00811891411458686
