"cutoff","block.mape","block.mape.0","block.mape.last","lm.mape","slm.mape","compare.mape"
151,0.0558891161978321,0.0333029331384814,0.0330519801726685,0.0348220108429896,0.0457878460576384,0.27814948685155
152,0.0552376107761812,0.0335470940000047,0.033454482628315,0.0359177572968984,0.0459142971049128,0.271371125384485
153,0.0578736817734879,0.0344590074543034,0.0346258935999354,0.0371582801877825,0.0454285420203332,0.237794301555236
154,0.0575420284738345,0.0343555018056926,0.0341747645358519,0.0369419953762662,0.0463691214024865,0.262984427951242
155,0.0589663724023198,0.0349215395655268,0.0348897266768343,0.0371793052369199,0.0445208452273628,0.216328295236613
156,0.0597681198979617,0.0359539677164279,0.0360142903876246,0.0382489870253148,0.0444657942579199,0.190067534187585
157,0.0598288193030422,0.0351996699859884,0.0349919573812727,0.0364940501830346,0.0432327858273727,0.190615253872499
158,0.0624255264867524,0.0359975668926392,0.0359526307900993,0.0373515335529445,0.0430282726472105,0.164441689656578
159,0.0644002543123083,0.0382239950224193,0.0381391295126394,0.0399400935732661,0.0439564677991769,0.132343169908808
160,0.0644928554990498,0.0368743797096485,0.0368729256354842,0.0386868610068908,0.0429961926405496,0.14241416806963
161,0.0654094837632577,0.0372028721573874,0.0371862993001212,0.0392468402287663,0.041769712503435,0.109730542266406
162,0.0675137232167922,0.0381982238984593,0.0382341919466476,0.0404010678231872,0.0418873560903598,0.0872140064374451
163,0.066853722621022,0.0360798942644268,0.0361144030101118,0.038590281936237,0.0404637276780382,0.107486999283237
164,0.0637840020969152,0.0340826142302603,0.0341748132446477,0.0362960202054417,0.037691356455317,0.0932983989270365
165,0.0641441409020503,0.0337582054552703,0.0337933683691653,0.0361652569522653,0.0370236045905852,0.0872480207462383
166,0.0639818289284853,0.0344228809603743,0.0345291581924706,0.0374002832466825,0.0364265411878379,0.0767674681839897
167,0.0631839037301356,0.0343539510304567,0.0344215010770197,0.0367614813049528,0.0342964301034217,0.0636530451132238
168,0.0598587189954649,0.03212316121396,0.0321199207590135,0.0346520636408142,0.0335999968647361,0.0730733646355846
169,0.0626402438055842,0.0326593411431172,0.0326573925221384,0.03425986242703,0.0327059437267212,0.0467739737223023
170,0.0633340889091812,0.0323123477692926,0.0322510257952299,0.0345318573983726,0.032720684960552,0.0660500701375591
171,0.0631811898266631,0.0312579250229293,0.0313374842958814,0.0338042307132063,0.0332881267163631,0.072971529458921
172,0.0608613627891723,0.0299354468902244,0.0299783090412157,0.031796999621031,0.0324774543469779,0.0769501599190071
173,0.059417520961842,0.029745455172172,0.0297742396354395,0.0311009996304365,0.0321109214285864,0.0727690670086688
174,0.0589839163304123,0.0295921515432182,0.029588638902986,0.0310409564899939,0.0314437329172528,0.0589972577094665
175,0.0577006106516945,0.0297632166971703,0.0298856267455416,0.0314631086864562,0.0309888785845998,0.0501375104613758
176,0.0587550976838195,0.0290046175419427,0.0290984007086352,0.0316079847564264,0.0302885219069698,0.0793971544573389
177,0.0563615998365882,0.0282887910389347,0.028382697974962,0.0300229222734334,0.0290178597469849,0.0546323999886846
178,0.0582371255224051,0.0280662164314708,0.0281056559977455,0.0296511787910251,0.02854160006055,0.0521234856857496
179,0.0585826168840083,0.0269893744947147,0.0270886551619953,0.0294596287869458,0.0290959628168617,0.0804821283424022
180,0.0607383841083316,0.0275164516777583,0.0276271439853024,0.0296527731873935,0.0296452625623664,0.0683116276946493
181,0.0620166350945047,0.0280574400424031,0.0281988640697173,0.030097220443651,0.0307952107084763,0.0843100787111797
182,0.0621697276123627,0.0283899567611201,0.0285234278329045,0.0304116724132063,0.0305735046269497,0.067054033191802
183,0.0622953575807758,0.0281443380263816,0.0282301970526348,0.0297433059425172,0.030152849078384,0.063763527643811
184,0.0615309890314831,0.0280760854561159,0.0281648697607835,0.0298073889637071,0.0303132188156478,0.0708716902658755
185,0.057949540648924,0.0268791422983168,0.0269944799362316,0.0284953007160703,0.0290983702502033,0.0723026855415382
186,0.056285024329693,0.0262180446729315,0.0261908651144481,0.0275995440224405,0.0284085001068331,0.0780623751357993
187,0.0558981132555203,0.0257030613358136,0.0257155524831835,0.0271428672550018,0.0276963142606752,0.0715171614117659
188,0.0559469744367814,0.0263120654129609,0.0263645245930152,0.0276212972530347,0.0276567528311494,0.0467237873521718
189,0.0574746555339124,0.0266706828504868,0.0267482017907527,0.0279364857909015,0.0273934273854839,0.0425351996325826
190,0.0537139483357955,0.026268724446355,0.0263498406718553,0.0274562597151295,0.0265190365400325,0.0402975152024994
191,0.0538704260624158,0.0261585201893929,0.0262222308332651,0.0272935689096453,0.0262017186370716,0.0392523997109664
192,0.0532231597050129,0.0256299069246888,0.0256813151724942,0.0265421156001718,0.026072025354505,0.032431492675438
193,0.0527225780840625,0.0256267906183085,0.0256050294348534,0.0263375299874751,0.0264698812650806,0.0326730528772006
194,0.0517056555518286,0.0252106624354472,0.0252412392818206,0.0261323951657679,0.0267865228619361,0.0576888455467044
195,0.0524386954651762,0.0261494572779263,0.0261592890919622,0.0270788875632255,0.0278155763991091,0.0595453167456185
196,0.0509322763137219,0.0259492409864847,0.0260228214538006,0.0270038900122549,0.0281089952319833,0.0742173016490104
197,0.0511847070910113,0.0264301718699439,0.0264571145138328,0.0273396559955144,0.0288311161251254,0.0823416478567659
198,0.0506206956113388,0.0265507672440078,0.026559694767957,0.0272795527017677,0.0292913608298747,0.0932584210676765
199,0.0498783695456243,0.0269799778315202,0.0269532968101389,0.0272671806765236,0.0297241391654037,0.0932185904475182
200,0.0480617375763593,0.0259857518937593,0.0259162016404168,0.0262848539206062,0.0297190098478897,0.127958778806452
201,0.0444767569782664,0.0253398351783024,0.0253302209482853,0.0257814023721433,0.0293617966624557,0.137306846734127
202,0.0434795540109061,0.0254775430777238,0.0254625581654845,0.0261770142436141,0.0296314142750994,0.14069041966445
203,0.0421574728078763,0.0256755834141176,0.0256542755906481,0.0266584900803028,0.0300210161131231,0.14545612000675
204,0.0413641031439125,0.0254523323270143,0.0254746367537622,0.0264585250695025,0.0301991883556834,0.156446310618545
205,0.0395669963407261,0.0246163608808902,0.024702450109957,0.0259445951054538,0.0295981214556389,0.165404799524843
206,0.0390242049618627,0.0238855803065196,0.0239044816363379,0.0247044337507849,0.0292216180502338,0.181959000516515
207,0.0382594982363562,0.0238697656562263,0.0239014424797833,0.0249050770716136,0.0299758148134365,0.202642442631131
208,0.0394988928187814,0.024996318153793,0.0249989781263333,0.0258339323184663,0.0313470151161353,0.20250849933506
209,0.0404984508590661,0.025672064148609,0.0257047241924352,0.0264563198641734,0.0322856170384038,0.203833578219695
210,0.0401586259869936,0.0257455259106373,0.0257742083558483,0.0266937207213937,0.0332405056256924,0.224614431378361
211,0.0411534763908968,0.0265247616014517,0.0265386702085848,0.0273253408215939,0.0343487752705746,0.227376522174881
212,0.0408997661253238,0.0263159273823601,0.0262736782950447,0.0273098104876542,0.0351875616514737,0.253324838041333
213,0.0404252036253542,0.0257834578513896,0.0257998481858768,0.0270805536410495,0.0356396320751635,0.27609106257143
214,0.0400370448355111,0.0258424036922584,0.0258773716866433,0.0269268999482839,0.0363534590760022,0.288173055759484
215,0.0392561123154136,0.0249697548666477,0.0250150621361482,0.0261484095249955,0.0361139550221073,0.30732975325369
216,0.0404493784823841,0.0260430132449396,0.0260760343642341,0.0271197123938336,0.0369574760308156,0.294431406990792
217,0.0405228894965643,0.0260018674091577,0.0260633296014333,0.0271793661789202,0.0362533408698062,0.281077854451194
218,0.0414433273621497,0.0263227954727945,0.0263702947429405,0.0273732342052894,0.0357502763606808,0.262375079932436
219,0.0420618318658291,0.0261720447733298,0.0262315153847653,0.0275218897143438,0.0355672740180196,0.262481702379679
220,0.0431031424821781,0.0263813718423907,0.0264638501296462,0.028034769966195,0.0352785446325939,0.249859924629765
221,0.042355258657942,0.0261243820818992,0.0262288236471727,0.0278455107845142,0.0343359061660134,0.236110923639036
222,0.0430230628704461,0.0264982769487575,0.0265720017161235,0.0280196711080699,0.0346510533827434,0.233154576208161
223,0.0447862416580622,0.0284558469824247,0.0285428491380092,0.0302273044154428,0.0361619226914037,0.210693264802695
