"cutoff","lm.mse","slm.mse"
225,0.0595638541120487,0.0854117561241393
226,0.0693907570053914,0.0883930940317609
227,0.0646571822276946,0.0923486222921573
228,0.0641091354181681,0.0960188672870241
229,0.0711494051154221,0.104273711553283
230,0.0647472021093969,0.0982997770092236
231,0.0680206201039223,0.0986528961642865
232,0.0698721480286131,0.102263138720818
233,0.0674171197423811,0.10233947193807
234,0.061074603516144,0.0974713157904826
235,0.0601197199318476,0.0927966335099927
236,0.0569751707981707,0.0899936985370842
237,0.0578993139753377,0.0850769901311379
238,0.0587903711658989,0.083194343546971
239,0.05976148365617,0.0813624476017367
240,0.057321293719855,0.078652066565402
241,0.0553062209074383,0.074194903147377
242,0.0561983132760457,0.0733097317853103
243,0.0524210542070379,0.0671282507436779
244,0.058608624816265,0.0657880619024417
245,0.0659126563049954,0.0693086859215682
