"cutoff","block.mse","block.mse.0","block.mse.last"
163,0.0103013349504196,0.00893046666246025,0.00922621954318717
164,0.0100737879101414,0.00866372473896413,0.00911171900198773
165,0.0100698809721256,0.00854139825487151,0.00895721702958209
166,0.00982582109288611,0.00901843403547286,0.00944379742386123
167,0.0100261265501474,0.00871486891715045,0.00913658981458605
168,0.0100373479947679,0.00876464023312514,0.00895943484268216
169,0.0102811394623523,0.00853034362428616,0.00896500686874102
170,0.00960967516041651,0.00809990833417264,0.00841127968788646
171,0.00924934216870212,0.00771534993293612,0.00802274534492926
172,0.00892750882225515,0.00745522393304807,0.00758045733362416
173,0.00926863005681627,0.00764767151587927,0.00768671360335354
174,0.00921565760678933,0.00806660830844505,0.00824030697539105
175,0.00993505355127357,0.00858587649738235,0.00880895207308255
176,0.0106433704513499,0.00873241936294627,0.00881889757673097
177,0.0102473118188963,0.00848770094385017,0.00849688197844353
178,0.00922303230676348,0.00809911613549913,0.00811220487222703
179,0.008882923458227,0.00759544642025392,0.00751820479263711
180,0.00895415451967568,0.00768123996087336,0.00761176904757619
181,0.00943548401511878,0.0080011441064681,0.00800854426438454
182,0.00995950939859225,0.00836456558764411,0.00856119816196076
183,0.00898819456906691,0.00846961328578202,0.00866584995612298
184,0.00976061098594108,0.00861896582579928,0.00883024047887815
185,0.00942231984782467,0.00880454503747163,0.00899802604688062
186,0.00885777414892884,0.00853480393945721,0.00854281197724468
187,0.00857165321102962,0.00810186733624383,0.00805733096247783
188,0.00880451463397701,0.00793337611685875,0.00791638899477929
189,0.00915905798409079,0.00800430346634399,0.00811607303739469
190,0.00858532728428734,0.00802355917781984,0.00813783638509465
191,0.00892947069083518,0.00792518398784488,0.00818985716404832
192,0.00887729550662844,0.00792585811178185,0.00813969449642345
193,0.00873615352386312,0.00788583791882073,0.00794151541380031
194,0.00879584021864189,0.00787459980625803,0.00809254346085815
195,0.00841648562251282,0.00779360694670892,0.00773562832350509
196,0.0080451283303022,0.0077800965758453,0.00766189357865438
197,0.00833110477625334,0.00783673273730488,0.0077688692278088
198,0.00774131708242153,0.00850283770065109,0.00877259912190215
199,0.00812421782468176,0.0084898624210662,0.00855876988938654
200,0.00765652480186715,0.00838093779746092,0.00832570918272609
201,0.00761573891768532,0.00831838322403409,0.00819159295736686
202,0.00753964893212165,0.00787931433281918,0.00775366206947978
203,0.00711317857831779,0.00740353703090349,0.00727415284766517
204,0.00663034774858281,0.00672617093053246,0.00665184673586585
205,0.00615806334186164,0.00626167900130539,0.00615133542616332
206,0.00599246250738527,0.00576898869781432,0.00569593965905925
207,0.00585963634230051,0.00542019363733356,0.00542279678950518
