"cutoff","block.mse","block.mse.0","block.mse.last","lm.mse","slm.mse","compare.rmse"
205,0.0544306315312213,0.0237063928991398,0.0240069704591073,0.0355223782041137,0.0459571583669685,0.177913224277854
206,0.0517049411351063,0.0229002304530606,0.0230087864244156,0.0335376945817134,0.046833876968421,0.171714127969889
207,0.0511205539902311,0.0240297451612639,0.0240320979989825,0.0345016566206767,0.0491294864115458,0.165404826393774
208,0.0547516798339194,0.0252784740014373,0.0251880831347257,0.0349342854478647,0.0519998002856899,0.150875001657169
209,0.0572095268924342,0.0272686894091475,0.0271444485456944,0.0361302132940086,0.0559212062687531,0.133227250896944
210,0.057707020626758,0.0258336888460134,0.0257909567491513,0.034605363598166,0.0559577390737628,0.136699448770653
211,0.0604299682312179,0.0270555881477529,0.0270524249090175,0.0346410525303408,0.0583335461377884,0.116294494722617
212,0.0601147458380796,0.0265278799655437,0.0260629240330401,0.0344058203879609,0.0593575341491438,0.129646640157555
213,0.0569824808126847,0.0258438594281017,0.025529284163304,0.0360130550111796,0.0629723261743108,0.15804411569449
214,0.0554901912178545,0.02548615674577,0.0255112531039244,0.038651116107262,0.069034105453582,0.187572012476305
215,0.0523541247489147,0.0237504511464392,0.0237419794681628,0.0359785690337831,0.0690254063777775,0.187662467576255
216,0.0588710579552428,0.0277506457907166,0.0278362118805644,0.0381430358758095,0.0727230307650411,0.145725508533519
217,0.0565336662298462,0.0256799505822485,0.0258354715820912,0.0356696655335125,0.0702117871326178,0.148942941360435
218,0.0571936256866264,0.0261281962175538,0.0262847049031406,0.0359659742196354,0.0691732743197275,0.145119051940471
219,0.0596721590403505,0.0268480187328822,0.0270316167521216,0.0385033126650242,0.0704362568563827,0.162110085894582
220,0.063289793644177,0.0285304273576312,0.0286531566791739,0.0375632921242375,0.0678765237082297,0.126617645345773
221,0.064392694888124,0.029813480898487,0.0300987654139081,0.0422365059170285,0.065481398228888,0.15582915401843
222,0.0647295958948278,0.0318131841611457,0.03234602056973,0.0486962155509727,0.0658603216375681,0.184990213639409
223,0.0723871090199808,0.036871112963251,0.0386669724797062,0.0625732004233654,0.0684261290364866,0.213903431499362
