"cutoff","block.mse","block.mse.0","block.mse.last"
415,0.186169463599451,0.117309853069633,0.116714179860216
416,0.196858611224013,0.126679758408934,0.126262281011628
417,0.210793026236658,0.141575502703171,0.141367373658996
418,0.235493663005298,0.158200529586033,0.158080925412394
419,0.974013594706764,0.28103843160594,0.287650637447679
420,0.620920632017181,0.165303436990047,0.169539562807702
421,0.395047961885475,0.111379540115099,0.112134509707162
422,0.262521249642001,0.0776873661174198,0.0784323485194748
423,0.201516283988682,0.0647054658205528,0.0660269212957807
424,0.174618211755503,0.0632826051588729,0.0648390443079478
425,0.163515040738745,0.0654332222268594,0.0659394567448329
426,0.0595186680943667,0.0325019463348179,0.0325003800492962
427,0.0671014603696637,0.038968529177094,0.0389410318880716
428,0.0590629678365866,0.0330220559521756,0.0330044166544814
429,0.0600220675333311,0.0321108447150048,0.0323489956065288
430,0.0566532444179407,0.0277585138391446,0.0274319928965378
431,0.0608765274355272,0.026507223442687,0.0266854592160664
432,0.0722003186269132,0.0323246498797296,0.0329276754051525
433,0.0783437286228724,0.0318617432426899,0.0324261487459876
434,0.0985836077308514,0.0381997436819182,0.0393554585693278
435,0.0840672769015765,0.0385912675176397,0.0382568511664827
436,0.0842155094156544,0.0385932751084717,0.0382538408993445
437,0.0827423325663015,0.045091326916426,0.0447734382441455
438,0.108213736155424,0.0657656410840654,0.0660528656886387
439,0.16214335760577,0.114161826826025,0.115264911209959
440,0.180278416413926,0.141087342579475,0.141423553455615
441,0.074301592915295,0.0636177388405534,0.0628732722117097
442,0.0647208900915358,0.0483935752184178,0.0478213520919086
443,0.0615264529702779,0.0354228987757262,0.0345579992991855
444,0.0848349044331682,0.0300956112155226,0.0292152287183052
445,0.160202616380788,0.0443129182466675,0.0431796568395189
446,0.421890893323092,0.128585245481176,0.127567152563869
447,1.40202985238797,0.499384612349626,0.515621648520856
448,0.0721019839970186,0.0379945511515335,0.0376085953303727
449,0.0730452602547543,0.0372806353981979,0.0370020146360779
450,0.0606753310464824,0.0281599858229056,0.0274338614830355
451,0.0555837348193639,0.0229975445568987,0.0223112196140135
452,0.0636822467761942,0.0236941962475501,0.0238268784015252
453,0.0731119344119178,0.0280892189834815,0.0286071821195999
454,0.0967115544209746,0.0410632095114224,0.0423274512815237
455,0.0796462881418905,0.0353840853184212,0.0357647924084998
456,0.0851501552565567,0.0387497254244346,0.0390787074280509
457,0.058329505828352,0.0264633655471617,0.0264882785395754
458,0.055153206591695,0.0257423253004824,0.0257288348289252
459,0.0516549529850085,0.0210849806998319,0.0210747329722416
460,0.0559378177838827,0.0230133331686522,0.0227422581325555
461,0.0634631887469504,0.0272750064793133,0.0270770319602637
462,0.0649910246749671,0.0289270257700209,0.0287789992816293
463,0.0635140537512124,0.0273668219921059,0.0270959711624118
464,0.0565554674503613,0.0237020586999232,0.0239566680499734
465,0.0576416292729653,0.023449041107778,0.0240163525493418
466,0.0418656937560399,0.0191108825465536,0.0191742131418085
467,0.0487284592777697,0.0243755911363457,0.0243368913505781
468,0.0492276034099329,0.0264576920671514,0.0259824491752231
469,0.0526290412271332,0.0285038617519205,0.028271016538508
470,0.0482658191403837,0.0281154285819553,0.0273328358307563
471,0.042953926545925,0.025982681430949,0.0254085770646904
472,0.0387159999322746,0.0228137679423169,0.0222268126928045
473,0.0356779174426186,0.0196313129129062,0.0191136917425804
474,0.0411564404228777,0.0226237448608175,0.0222518380178434
475,0.0494986760171235,0.0270956848129232,0.027072418941178
476,0.0519675202844521,0.0323739288579996,0.0308390195293283
477,0.0496950828784523,0.0297607836607304,0.0288991241440618
478,0.0469226123177032,0.0264580678372309,0.0261586110269351
479,0.0484307327610952,0.0265807144273338,0.0265633155502088
480,0.0504797974822129,0.0297300666951115,0.0294793796774374
481,0.0478067651710379,0.0241531713907815,0.0229792722614477
482,0.0624095106695185,0.0297968875846131,0.0296712830523634
483,0.065782802960161,0.030385827115985,0.0308048139340024
484,0.0649555390679521,0.0290873119666379,0.0294139439303411
485,0.0672662308609822,0.0289580308585392,0.0292293314930432
486,0.0761672033441295,0.0292022499383415,0.0294220425355207
487,0.11210882902307,0.0422953653059511,0.0455706157119478
488,0.0554385412694252,0.0222815962048893,0.022834525618154
489,0.0717840182121736,0.0317665303077557,0.0327317872901524
490,0.0554859267918543,0.0274747369681855,0.0275836798549327
491,0.0529926930890539,0.0255547975661226,0.025344536938463
492,0.050210146213719,0.025704867415908,0.0256085192350853
493,0.0415624572134701,0.020519368901956,0.0203355473564273
494,0.0403409728340822,0.0197282764016849,0.0194117144240696
495,0.0472722856562384,0.0245285715381791,0.0248958821970719
496,0.0560065266934456,0.0274594077642247,0.0284838866856846
497,0.0529855467046322,0.0261953422941769,0.0262444526698634
498,0.0518879987603894,0.0244776590508731,0.0244527102236548
499,0.0504669721655222,0.0251860210994862,0.0252016473899731
500,0.0483606250790853,0.0236077498381781,0.0233674925373479
501,0.0480061936203345,0.0254429025375763,0.0246870135345774
502,0.0539748569327564,0.0291594540943903,0.0289056774117484
503,0.0730670522256453,0.0358015367486361,0.0359521548593866
504,0.0830634747973404,0.0422327797858922,0.042584029034441
505,0.0991248939927432,0.053004321198962,0.0532644021887115
506,0.10644440609134,0.0599870983339721,0.0601561933863326
507,0.0878402430276007,0.0452828317468537,0.0451966763814328
508,0.0909534994078222,0.0461689779753188,0.046149873360927
509,0.110703941498909,0.0570348785291646,0.0553544217716938
510,0.12292811488798,0.0591952056696183,0.0587245411677508
511,0.158584805835833,0.0721140224036057,0.0723501809758269
512,0.185292805228421,0.0733096134731853,0.0687948943000587
513,0.265712081475721,0.0962710000882057,0.0984164274034354
514,0.113259619169907,0.0398094965438655,0.039516820788895
515,0.0905170928004825,0.0320270118862437,0.0306016015980077
516,0.104231667726615,0.041715188998976,0.0414915467511705
