"cutoff","lm.rmse","slm.rmse"
181,0.179300660439934,0.183216800572465
182,0.181862093595951,0.186261615379446
183,0.182735685800003,0.190386031084761
184,0.184608823453109,0.194895476442437
185,0.18362056821045,0.195294543695171
186,0.179406555253393,0.194504059080311
187,0.174533309613217,0.190560930017603
188,0.173455801192033,0.186658111754068
189,0.172147330501535,0.182887076143132
190,0.17086542584294,0.179289831466124
191,0.170736205148307,0.176971926337993
192,0.169776468378194,0.175044792595467
193,0.168121296041327,0.174172576838604
194,0.166950483355274,0.175146892524752
195,0.165710513820573,0.176931638054329
196,0.16634713214465,0.178367923288853
197,0.168245002484735,0.182361743730668
198,0.171949414783866,0.188996539190643
199,0.17428652750058,0.194354291541975
200,0.173954268832906,0.196490817059321
201,0.171873021552668,0.196138625628913
202,0.170175254305131,0.197409373109743
203,0.169343798758307,0.200283235215709
204,0.16733143013072,0.200397883645584
205,0.16408689132977,0.197656543473444
206,0.16046409676102,0.195473646631717
207,0.15659365692384,0.192957197336857
208,0.155378829000162,0.193376486274899
209,0.156501301057879,0.195461077092938
210,0.156599253443944,0.198135381934779
211,0.158097099434925,0.203105139552745
212,0.158841321149845,0.208735144648649
213,0.159895595855109,0.214771271549845
214,0.160914787905946,0.220033715681665
215,0.15954371566436,0.223667666671549
216,0.16071938285036,0.228077056280081
217,0.159348409148806,0.228923858183274
218,0.160105984134772,0.229042881789147
219,0.160481475363742,0.227307301869176
220,0.157849894772047,0.222492017150762
221,0.15738679822946,0.217111953388619
222,0.159954415865669,0.21504732293623
223,0.163267371380613,0.216751176445125
224,0.164070206601426,0.217546498279699
225,0.167276272459362,0.220244189327524
226,0.170352884188054,0.223341809956513
227,0.17112938850503,0.226022296532046
228,0.170912898522285,0.226685959664401
229,0.174466387670811,0.230164147050069
230,0.17511194658372,0.230199354712308
231,0.179403187863441,0.232706954739355
232,0.183771801362072,0.23711371636831
233,0.182427275614388,0.237393859032303
234,0.174672195274502,0.233118161438232
235,0.166686232435359,0.225913902341493
236,0.16097778861538,0.220266390340699
237,0.162306345304825,0.217877817526735
238,0.167579096629657,0.216697451034457
239,0.171486514758179,0.213937077985401
240,0.17239743924916,0.210363400767442
241,0.170720186658215,0.204546223711106
242,0.169017835329941,0.200272464526591
243,0.166102345854,0.19490193005401
244,0.170009449512711,0.191662859477786
245,0.175211469372675,0.192623094167548
