,date,county,state,fips,cases,deaths,datetime,logcases,days_from_start,window_days,normalized_cases,rate
207078,2020-06-05,Pickens,Georgia,13227,50,4,2020-06-05,3.912023005428146,136,2,1.0,0.022970901174994125
207079,2020-06-05,Pierce,Georgia,13229,114,4,2020-06-05,4.736198448394496,136,2,1.0857142857142856,0.01964419789203451
207080,2020-06-05,Pike,Georgia,13231,59,3,2020-06-05,4.07753744390572,136,2,1.0535714285714286,0.019256696187687047
207081,2020-06-05,Polk,Georgia,13233,139,1,2020-06-05,4.9344739331306915,136,2,1.0610687022900764,0.02080877580799646
207082,2020-06-05,Pulaski,Georgia,13235,43,2,2020-06-05,3.7612001156935624,136,2,1.0,0.006524696965901903
207083,2020-06-05,Putnam,Georgia,13237,99,9,2020-06-05,4.59511985013459,136,2,1.0421052631578946,0.012457736087245135
207084,2020-06-05,Quitman,Georgia,13239,14,1,2020-06-05,2.6390573296152584,136,2,1.0769230769230769,0.00913478718346206
207085,2020-06-05,Rabun,Georgia,13241,26,1,2020-06-05,3.258096538021482,136,2,1.04,0.019788175286131835
207086,2020-06-05,Randolph,Georgia,13243,181,19,2020-06-05,5.198497031265826,136,2,1.011173184357542,0.005648276934138725
207087,2020-06-05,Richmond,Georgia,13245,619,27,2020-06-05,6.428105272684596,136,2,1.0214521452145215,0.009968544435923335
207088,2020-06-05,Rockdale,Georgia,13247,304,8,2020-06-05,5.717027701406222,136,2,1.0235690235690236,0.012364788779189314
207089,2020-06-05,Schley,Georgia,13249,18,1,2020-06-05,2.8903717578961645,136,2,1.125,0.015510436473340128
207090,2020-06-05,Screven,Georgia,13251,57,3,2020-06-05,4.04305126783455,136,2,1.0363636363636364,0.011716576482778301
207091,2020-06-05,Seminole,Georgia,13253,46,2,2020-06-05,3.828641396489095,136,2,1.0222222222222221,0.005815262104255275
207092,2020-06-05,Spalding,Georgia,13255,292,22,2020-06-05,5.676753802268282,136,2,1.042857142857143,0.011166525508657264
207093,2020-06-05,Stephens,Georgia,13257,143,3,2020-06-05,4.962844630259907,136,2,1.0,0.005780749445691485
207094,2020-06-05,Stewart,Georgia,13259,55,1,2020-06-05,4.007333185232471,136,2,1.0377358490566038,0.015847822127578823
207095,2020-06-05,Sumter,Georgia,13261,493,45,2020-06-05,6.20050917404269,136,2,1.006122448979592,0.0035864512429400583
207096,2020-06-05,Talbot,Georgia,13263,40,2,2020-06-05,3.6888794541139363,136,2,1.0,0.013544662930374929
207097,2020-06-05,Taliaferro,Georgia,13265,1,0,2020-06-05,0.0,136,2,1.0,0.05276687178345399
207098,2020-06-05,Tattnall,Georgia,13267,30,0,2020-06-05,3.4011973816621555,136,2,1.0344827586206897,0.04462647334645557
207099,2020-06-05,Taylor,Georgia,13269,23,2,2020-06-05,3.1354942159291497,136,2,1.0,0.009126861048109357
207100,2020-06-05,Telfair,Georgia,13271,38,1,2020-06-05,3.6375861597263857,136,2,1.027027027027027,0.027568587284482558
207101,2020-06-05,Terrell,Georgia,13273,217,26,2020-06-05,5.37989735354046,136,2,1.0093023255813953,0.0013804299509654076
207102,2020-06-05,Thomas,Georgia,13275,350,33,2020-06-05,5.857933154483459,136,2,1.0115606936416186,0.004321694013558585
207103,2020-06-05,Tift,Georgia,13277,291,19,2020-06-05,5.673323267171493,136,2,1.0738007380073802,0.03533802208806777
207104,2020-06-05,Toombs,Georgia,13279,62,4,2020-06-05,4.127134385045092,136,2,1.0689655172413792,0.05413648785250172
207105,2020-06-05,Towns,Georgia,13281,29,1,2020-06-05,3.367295829986474,136,2,1.1153846153846154,0.02465887870560921
207106,2020-06-05,Treutlen,Georgia,13283,14,0,2020-06-05,2.6390573296152584,136,2,1.0769230769230769,0.02467006709202382
207107,2020-06-05,Troup,Georgia,13285,395,11,2020-06-05,5.978885764901122,136,2,1.144927536231884,0.06924511243092199
207108,2020-06-05,Turner,Georgia,13287,139,13,2020-06-05,4.9344739331306915,136,2,1.037313432835821,0.010783326002406711
207109,2020-06-05,Twiggs,Georgia,13289,18,1,2020-06-05,2.8903717578961645,136,2,1.0,0.01422939582748141
207110,2020-06-05,Union,Georgia,13291,48,1,2020-06-05,3.871201010907891,136,2,1.0,0.009661464422824216
207112,2020-06-05,Upson,Georgia,13293,290,35,2020-06-05,5.66988092298052,136,2,1.0034602076124568,0.0019973357810049584
207113,2020-06-05,Walker,Georgia,13295,189,0,2020-06-05,5.241747015059643,136,2,1.105263157894737,0.02485025116277026
207114,2020-06-05,Walton,Georgia,13297,297,15,2020-06-05,5.6937321388027,136,2,1.0879120879120878,0.01673173500045983
207115,2020-06-05,Ware,Georgia,13299,240,14,2020-06-05,5.480638923341991,136,2,1.0256410256410255,0.014117482858092828
207116,2020-06-05,Warren,Georgia,13301,18,0,2020-06-05,2.8903717578961645,136,2,1.0,0.0062737086851996785
207117,2020-06-05,Washington,Georgia,13303,74,1,2020-06-05,4.30406509320417,136,2,1.0,0.00188011139678677
207118,2020-06-05,Wayne,Georgia,13305,23,0,2020-06-05,3.1354942159291497,136,2,1.0454545454545454,0.04557117014510577
207119,2020-06-05,Webster,Georgia,13307,14,1,2020-06-05,2.6390573296152584,136,2,1.0769230769230769,0.010220334361195491
207120,2020-06-05,Wheeler,Georgia,13309,13,0,2020-06-05,2.5649493574615367,136,2,1.0,0.05406690079868998
207121,2020-06-05,White,Georgia,13311,111,3,2020-06-05,4.709530201312334,136,2,1.0571428571428572,0.015532321394478982
207122,2020-06-05,Whitfield,Georgia,13313,438,7,2020-06-05,6.082218910376446,136,2,1.0735294117647058,0.03486526523208794
207123,2020-06-05,Wilcox,Georgia,13315,117,13,2020-06-05,4.762173934797756,136,2,1.0,0.0007697954614557085
207124,2020-06-05,Wilkes,Georgia,13317,34,1,2020-06-05,3.5263605246161616,136,2,1.0,0.007355651718537875
207125,2020-06-05,Wilkinson,Georgia,13319,71,7,2020-06-05,4.2626798770413155,136,2,1.0289855072463767,0.005597136828090362
207126,2020-06-05,Worth,Georgia,13321,231,21,2020-06-05,5.442417710521793,136,2,1.0221238938053097,0.012342923522230487
209973,2020-06-06,Appling,Georgia,13001,185,13,2020-06-06,5.220355825078324,137,3,1.088235294117647,0.017595552102835057
209974,2020-06-06,Atkinson,Georgia,13003,60,2,2020-06-06,4.0943445622221,137,3,1.1320754716981132,0.029674753919997167
209975,2020-06-06,Bacon,Georgia,13005,144,3,2020-06-06,4.969813299576001,137,3,1.0588235294117647,0.02180174576694219
209976,2020-06-06,Baker,Georgia,13007,36,3,2020-06-06,3.58351893845611,137,3,1.0588235294117647,0.008424895549942768
209977,2020-06-06,Baldwin,Georgia,13009,387,27,2020-06-06,5.958424693029782,137,3,1.0994318181818181,0.018006787955070668
209978,2020-06-06,Banks,Georgia,13011,88,1,2020-06-06,4.477336814478207,137,3,1.0232558139534884,0.02053774288993984
209979,2020-06-06,Barrow,Georgia,13013,341,20,2020-06-06,5.831882477283517,137,3,1.024024024024024,0.013035855618763402
209980,2020-06-06,Bartow,Georgia,13015,521,39,2020-06-06,6.255750041753367,137,3,1.0504032258064515,0.009181309487459887
209981,2020-06-06,Ben Hill,Georgia,13017,90,1,2020-06-06,4.499809670330265,137,3,1.1111111111111112,0.021927546857518715
209982,2020-06-06,Berrien,Georgia,13019,55,1,2020-06-06,4.007333185232471,137,3,1.1458333333333333,0.03344063380641186
209983,2020-06-06,Bibb,Georgia,13021,504,30,2020-06-06,6.222576268071369,137,3,1.0478170478170479,0.010596920961460593
209984,2020-06-06,Bleckley,Georgia,13023,50,0,2020-06-06,3.912023005428146,137,3,1.0416666666666667,0.010561843056147864
209985,2020-06-06,Brantley,Georgia,13025,62,2,2020-06-06,4.127134385045092,137,3,1.0508474576271187,0.013051251296619762
209986,2020-06-06,Brooks,Georgia,13027,79,8,2020-06-06,4.3694478524670215,137,3,1.0972222222222223,0.02618213327843294
209987,2020-06-06,Bryan,Georgia,13029,77,5,2020-06-06,4.343805421853684,137,3,1.0,0.008598897392148693
209988,2020-06-06,Bulloch,Georgia,13031,82,2,2020-06-06,4.406719247264253,137,3,1.0649350649350648,0.022680124394622473
209989,2020-06-06,Burke,Georgia,13033,124,6,2020-06-06,4.820281565605037,137,3,1.024793388429752,0.0037143904706699506
209990,2020-06-06,Butts,Georgia,13035,243,24,2020-06-06,5.493061443340548,137,3,1.0253164556962024,0.004305443746869843
209991,2020-06-06,Calhoun,Georgia,13037,138,6,2020-06-06,4.927253685157205,137,3,1.0222222222222221,0.00741875899364888
209992,2020-06-06,Camden,Georgia,13039,69,1,2020-06-06,4.23410650459726,137,3,1.0454545454545454,0.009600545511469886
209993,2020-06-06,Candler,Georgia,13043,13,0,2020-06-06,2.5649493574615367,137,3,1.0,0.02483151535865725
209994,2020-06-06,Carroll,Georgia,13045,580,28,2020-06-06,6.363028103540465,137,3,1.0841121495327102,0.012991608295623734
209995,2020-06-06,Catoosa,Georgia,13047,157,0,2020-06-06,5.056245805348308,137,3,1.0827586206896551,0.039072422176344185
209996,2020-06-06,Charlton,Georgia,13049,32,1,2020-06-06,3.4657359027997265,137,3,1.0,0.01520361887048492
209997,2020-06-06,Chatham,Georgia,13051,545,27,2020-06-06,6.300785794663244,137,3,1.0440613026819923,0.015229909489239581
209998,2020-06-06,Chattahoochee,Georgia,13053,172,0,2020-06-06,5.147494476813453,137,3,1.075,0.03965741553173124
209999,2020-06-06,Chattooga,Georgia,13055,25,2,2020-06-06,3.2188758248682006,137,3,1.0,0.02842431781746964
210000,2020-06-06,Cherokee,Georgia,13057,958,34,2020-06-06,6.86484777797086,137,3,1.037919826652221,0.010029557171483001
210001,2020-06-06,Clarke,Georgia,13059,318,15,2020-06-06,5.762051382780177,137,3,1.0743243243243243,0.014401456410525999
210002,2020-06-06,Clay,Georgia,13061,43,2,2020-06-06,3.7612001156935624,137,3,1.048780487804878,0.022958730887815672
210003,2020-06-06,Clayton,Georgia,13063,1323,51,2020-06-06,7.187657164114956,137,3,1.05,0.01204368814659841
210004,2020-06-06,Clinch,Georgia,13065,69,2,2020-06-06,4.23410650459726,137,3,1.1694915254237288,0.027319769266200555
210005,2020-06-06,Cobb,Georgia,13067,3242,193,2020-06-06,8.08394570229562,137,3,1.0468195027445915,0.013352269255130745
210006,2020-06-06,Coffee,Georgia,13069,299,14,2020-06-06,5.700443573390687,137,3,1.0491228070175438,0.01574228479127288
210007,2020-06-06,Colquitt,Georgia,13071,568,15,2020-06-06,6.342121418721152,137,3,1.1639344262295082,0.02881051462700875
210008,2020-06-06,Columbia,Georgia,13073,274,8,2020-06-06,5.6131281063880705,137,3,1.0300751879699248,0.01073582960370725
210009,2020-06-06,Cook,Georgia,13075,56,2,2020-06-06,4.02535169073515,137,3,1.2444444444444445,0.04306254212272538
210010,2020-06-06,Coweta,Georgia,13077,463,9,2020-06-06,6.137727054086234,137,3,1.0717592592592593,0.015384425034160532
210011,2020-06-06,Crawford,Georgia,13079,29,0,2020-06-06,3.367295829986474,137,3,1.0357142857142858,0.01256836246815836
210012,2020-06-06,Crisp,Georgia,13081,238,8,2020-06-06,5.472270673671475,137,3,1.0042194092827004,0.002016011639015739
210013,2020-06-06,Dade,Georgia,13083,41,1,2020-06-06,3.713572066704308,137,3,1.0512820512820513,0.018472365898672547
210014,2020-06-06,Dawson,Georgia,13085,113,1,2020-06-06,4.727387818712341,137,3,1.0272727272727273,0.007125577116954221
210015,2020-06-06,DeKalb,Georgia,13089,4008,125,2020-06-06,8.2960476427647,137,3,1.0345895715023232,0.01021282481506937
210016,2020-06-06,Decatur,Georgia,13087,209,6,2020-06-06,5.342334251964811,137,3,1.0195121951219512,0.008771273996790183
210017,2020-06-06,Dodge,Georgia,13091,53,2,2020-06-06,3.970291913552122,137,3,1.0192307692307692,0.00532778776147762
210018,2020-06-06,Dooly,Georgia,13093,190,12,2020-06-06,5.247024072160486,137,3,1.027027027027027,0.005158598868016205
210019,2020-06-06,Dougherty,Georgia,13095,1803,149,2020-06-06,7.497207223203318,137,3,1.0072625698324023,0.002292981097872979
210020,2020-06-06,Douglas,Georgia,13097,592,25,2020-06-06,6.3835066348840055,137,3,1.064748201438849,0.01519891725650148
210021,2020-06-06,Early,Georgia,13099,250,32,2020-06-06,5.521460917862246,137,3,1.0121457489878543,0.002854308533236562
210022,2020-06-06,Echols,Georgia,13101,146,0,2020-06-06,4.983606621708336,137,3,1.168,0.023007857431785305
210023,2020-06-06,Effingham,Georgia,13103,78,1,2020-06-06,4.356708826689592,137,3,1.04,0.011818407105582145
210024,2020-06-06,Elbert,Georgia,13105,78,0,2020-06-06,4.356708826689592,137,3,1.04,0.012187718836424452
210025,2020-06-06,Emanuel,Georgia,13107,29,2,2020-06-06,3.367295829986474,137,3,1.0357142857142858,0.039686432634201026
210026,2020-06-06,Evans,Georgia,13109,6,0,2020-06-06,1.791759469228055,137,3,1.2,0.04078104414235945
210027,2020-06-06,Fannin,Georgia,13111,51,1,2020-06-06,3.9318256327243257,137,3,1.0408163265306123,0.027236656323601706
210028,2020-06-06,Fayette,Georgia,13113,245,15,2020-06-06,5.501258210544727,137,3,1.0251046025104602,0.008511883376530832
210029,2020-06-06,Floyd,Georgia,13115,322,15,2020-06-06,5.7745515455444085,137,3,1.1459074733096086,0.025768208462608428
210030,2020-06-06,Forsyth,Georgia,13117,546,12,2020-06-06,6.302618975744905,137,3,1.0224719101123596,0.009911038305864631
210031,2020-06-06,Franklin,Georgia,13119,132,1,2020-06-06,4.882801922586371,137,3,1.2571428571428571,0.028289182190035074
210032,2020-06-06,Fulton,Georgia,13121,4822,252,2020-06-06,8.480944058741116,137,3,1.0285836177474403,0.008041697949931495
210033,2020-06-06,Gilmer,Georgia,13123,160,1,2020-06-06,5.075173815233827,137,3,1.019108280254777,0.006752414619246004
210034,2020-06-06,Glascock,Georgia,13125,1,0,2020-06-06,0.0,137,3,1.0,1.3494123635547507e-10
210035,2020-06-06,Glynn,Georgia,13127,154,2,2020-06-06,5.0369526024136295,137,3,1.1407407407407408,0.03001938127150441
210036,2020-06-06,Gordon,Georgia,13129,195,16,2020-06-06,5.272999558563747,137,3,1.1470588235294117,0.03568094048089972
210037,2020-06-06,Grady,Georgia,13131,119,4,2020-06-06,4.77912349311153,137,3,1.017094017094017,0.015144875113498598
210038,2020-06-06,Greene,Georgia,13133,76,7,2020-06-06,4.330733340286331,137,3,1.0704225352112675,0.018591146028741182
210039,2020-06-06,Gwinnett,Georgia,13135,4433,137,2020-06-06,8.396831834745054,137,3,1.0910657149889245,0.02327146499171691
210040,2020-06-06,Habersham,Georgia,13137,556,25,2020-06-06,6.320768294250582,137,3,1.033457249070632,0.008711238123954987
210041,2020-06-06,Hall,Georgia,13139,2615,50,2020-06-06,7.869019376499023,137,3,1.0299330445057109,0.007426326544395169
210042,2020-06-06,Hancock,Georgia,13141,197,26,2020-06-06,5.2832037287379885,137,3,1.0051020408163265,0.002823364166657662
210043,2020-06-06,Haralson,Georgia,13143,52,4,2020-06-06,3.9512437185814275,137,3,1.0612244897959184,0.014492535822961198
210044,2020-06-06,Harris,Georgia,13145,125,6,2020-06-06,4.8283137373023015,137,3,1.1261261261261262,0.052795755397356585
210045,2020-06-06,Hart,Georgia,13147,39,0,2020-06-06,3.6635616461296463,137,3,1.1470588235294117,0.02121787408404913
210046,2020-06-06,Heard,Georgia,13149,36,3,2020-06-06,3.58351893845611,137,3,1.0285714285714285,0.017649545365329627
210047,2020-06-06,Henry,Georgia,13151,756,22,2020-06-06,6.628041376179533,137,3,1.0558659217877095,0.014735652967304393
210048,2020-06-06,Houston,Georgia,13153,399,19,2020-06-06,5.988961416889864,137,3,1.047244094488189,0.011928483538989908
210049,2020-06-06,Irwin,Georgia,13155,34,1,2020-06-06,3.5263605246161616,137,3,1.096774193548387,0.015812153573844637
210050,2020-06-06,Jackson,Georgia,13157,226,7,2020-06-06,5.420534999272286,137,3,1.135678391959799,0.025201319273758137
210051,2020-06-06,Jasper,Georgia,13159,47,1,2020-06-06,3.8501476017100584,137,3,1.175,0.0319524173692188
210052,2020-06-06,Jeff Davis,Georgia,13161,45,1,2020-06-06,3.8066624897703196,137,3,1.1842105263157894,0.03497815200675672
210053,2020-06-06,Jefferson,Georgia,13163,50,1,2020-06-06,3.912023005428146,137,3,1.0869565217391304,0.01662885718009267
210054,2020-06-06,Jenkins,Georgia,13165,27,2,2020-06-06,3.295836866004329,137,3,1.2857142857142858,0.0701185375542184
210055,2020-06-06,Johnson,Georgia,13167,82,2,2020-06-06,4.406719247264253,137,3,1.0649350649350648,0.0033839644633220957
210056,2020-06-06,Jones,Georgia,13169,49,0,2020-06-06,3.8918202981106265,137,3,1.1136363636363635,0.01452261909906006
210057,2020-06-06,Lamar,Georgia,13171,76,3,2020-06-06,4.330733340286331,137,3,1.0410958904109588,0.007615222473249015
210058,2020-06-06,Lanier,Georgia,13173,32,2,2020-06-06,3.4657359027997265,137,3,1.3333333333333333,0.1100194517405947
210059,2020-06-06,Laurens,Georgia,13175,109,1,2020-06-06,4.6913478822291435,137,3,1.0092592592592593,0.00738934698915363
210060,2020-06-06,Lee,Georgia,13177,365,22,2020-06-06,5.8998973535824915,137,3,1.0110803324099722,0.002925031084987396
210061,2020-06-06,Liberty,Georgia,13179,87,1,2020-06-06,4.465908118654584,137,3,1.0481927710843373,0.01047453255177333
210062,2020-06-06,Lincoln,Georgia,13181,16,0,2020-06-06,2.772588722239781,137,3,1.0,0.007034623826575305
210063,2020-06-06,Long,Georgia,13183,16,1,2020-06-06,2.772588722239781,137,3,1.0,0.029875451198222852
210064,2020-06-06,Lowndes,Georgia,13185,434,4,2020-06-06,6.073044534100405,137,3,1.3312883435582823,0.0600098017255259
210065,2020-06-06,Lumpkin,Georgia,13187,102,1,2020-06-06,4.624972813284271,137,3,1.00990099009901,0.005358072767395419
210066,2020-06-06,Macon,Georgia,13193,105,6,2020-06-06,4.653960350157523,137,3,1.0096153846153846,0.005153796504742806
210067,2020-06-06,Madison,Georgia,13195,65,1,2020-06-06,4.174387269895637,137,3,1.1016949152542372,0.019220107215376106
210068,2020-06-06,Marion,Georgia,13197,59,2,2020-06-06,4.07753744390572,137,3,1.0,0.0037703049584076817
210069,2020-06-06,McDuffie,Georgia,13189,72,5,2020-06-06,4.276666119016055,137,3,1.0434782608695652,0.006749050410132894
210070,2020-06-06,McIntosh,Georgia,13191,15,1,2020-06-06,2.70805020110221,137,3,1.0,0.0164734596610497
210071,2020-06-06,Meriwether,Georgia,13199,106,2,2020-06-06,4.663439094112067,137,3,1.1157894736842104,0.02621812586819225
210072,2020-06-06,Miller,Georgia,13201,42,0,2020-06-06,3.7376696182833684,137,3,1.0,0.006092878312583348
210073,2020-06-06,Mitchell,Georgia,13205,417,34,2020-06-06,6.0330862217988015,137,3,1.0048192771084337,0.0032289345364298915
210074,2020-06-06,Monroe,Georgia,13207,123,11,2020-06-06,4.812184355372417,137,3,1.0,0.004196163667404439
210075,2020-06-06,Montgomery,Georgia,13209,13,0,2020-06-06,2.5649493574615367,137,3,1.1818181818181819,0.05682503976420118
210076,2020-06-06,Morgan,Georgia,13211,39,0,2020-06-06,3.6635616461296463,137,3,1.0263157894736843,0.005579890880063945
210077,2020-06-06,Murray,Georgia,13213,103,1,2020-06-06,4.634728988229636,137,3,1.0404040404040404,0.030201541406101363
210078,2020-06-06,Muscogee,Georgia,13215,776,21,2020-06-06,6.654152520183219,137,3,1.1530460624071321,0.037282104251972835
210079,2020-06-06,Newton,Georgia,13217,389,10,2020-06-06,5.963579343618446,137,3,1.0345744680851063,0.009503716060493517
210080,2020-06-06,Oconee,Georgia,13219,123,9,2020-06-06,4.812184355372417,137,3,1.0336134453781514,0.007823481307170432
210081,2020-06-06,Oglethorpe,Georgia,13221,66,7,2020-06-06,4.189654742026425,137,3,1.0476190476190477,0.014330159040609775
210082,2020-06-06,Paulding,Georgia,13223,351,11,2020-06-06,5.860786223465865,137,3,1.0508982035928143,0.017739779033175668
210083,2020-06-06,Peach,Georgia,13225,76,5,2020-06-06,4.330733340286331,137,3,1.0,0.012473267425666625
210084,2020-06-06,Pickens,Georgia,13227,51,4,2020-06-06,3.9318256327243257,137,3,1.02,0.022970901174994125
210085,2020-06-06,Pierce,Georgia,13229,116,4,2020-06-06,4.7535901911063645,137,3,1.1047619047619048,0.01964419789203451
210086,2020-06-06,Pike,Georgia,13231,60,3,2020-06-06,4.0943445622221,137,3,1.0714285714285714,0.019256696187687047
210087,2020-06-06,Polk,Georgia,13233,139,1,2020-06-06,4.9344739331306915,137,3,1.0610687022900764,0.02080877580799646
210088,2020-06-06,Pulaski,Georgia,13235,43,2,2020-06-06,3.7612001156935624,137,3,1.0,0.006524696965901903
210089,2020-06-06,Putnam,Georgia,13237,100,9,2020-06-06,4.605170185988092,137,3,1.0526315789473684,0.012457736087245135
210090,2020-06-06,Quitman,Georgia,13239,13,1,2020-06-06,2.5649493574615367,137,3,1.0,0.00913478718346206
210091,2020-06-06,Rabun,Georgia,13241,26,1,2020-06-06,3.258096538021482,137,3,1.04,0.019788175286131835
210092,2020-06-06,Randolph,Georgia,13243,183,19,2020-06-06,5.209486152841421,137,3,1.0223463687150838,0.005648276934138725
210093,2020-06-06,Richmond,Georgia,13245,627,30,2020-06-06,6.440946540632921,137,3,1.0346534653465347,0.009968544435923335
210094,2020-06-06,Rockdale,Georgia,13247,308,8,2020-06-06,5.730099782973574,137,3,1.037037037037037,0.012364788779189314
210095,2020-06-06,Schley,Georgia,13249,19,1,2020-06-06,2.9444389791664403,137,3,1.1875,0.015510436473340128
210096,2020-06-06,Screven,Georgia,13251,57,3,2020-06-06,4.04305126783455,137,3,1.0363636363636364,0.011716576482778301
210097,2020-06-06,Seminole,Georgia,13253,46,2,2020-06-06,3.828641396489095,137,3,1.0222222222222221,0.005815262104255275
210098,2020-06-06,Spalding,Georgia,13255,294,21,2020-06-06,5.683579767338681,137,3,1.05,0.011166525508657264
210099,2020-06-06,Stephens,Georgia,13257,144,3,2020-06-06,4.969813299576001,137,3,1.006993006993007,0.005780749445691485
210100,2020-06-06,Stewart,Georgia,13259,56,1,2020-06-06,4.02535169073515,137,3,1.0566037735849056,0.015847822127578823
210101,2020-06-06,Sumter,Georgia,13261,493,45,2020-06-06,6.20050917404269,137,3,1.006122448979592,0.0035864512429400583
210102,2020-06-06,Talbot,Georgia,13263,41,2,2020-06-06,3.713572066704308,137,3,1.025,0.013544662930374929
210103,2020-06-06,Taliaferro,Georgia,13265,1,0,2020-06-06,0.0,137,3,1.0,0.05276687178345399
210104,2020-06-06,Tattnall,Georgia,13267,30,0,2020-06-06,3.4011973816621555,137,3,1.0344827586206897,0.04462647334645557
210105,2020-06-06,Taylor,Georgia,13269,23,2,2020-06-06,3.1354942159291497,137,3,1.0,0.009126861048109357
210106,2020-06-06,Telfair,Georgia,13271,38,1,2020-06-06,3.6375861597263857,137,3,1.027027027027027,0.027568587284482558
210107,2020-06-06,Terrell,Georgia,13273,217,26,2020-06-06,5.37989735354046,137,3,1.0093023255813953,0.0013804299509654076
210108,2020-06-06,Thomas,Georgia,13275,353,33,2020-06-06,5.8664680569332965,137,3,1.0202312138728324,0.004321694013558585
210109,2020-06-06,Tift,Georgia,13277,305,19,2020-06-06,5.720311776607412,137,3,1.1254612546125462,0.03533802208806777
210110,2020-06-06,Toombs,Georgia,13279,62,4,2020-06-06,4.127134385045092,137,3,1.0689655172413792,0.05413648785250172
210111,2020-06-06,Towns,Georgia,13281,30,1,2020-06-06,3.4011973816621555,137,3,1.1538461538461537,0.02465887870560921
210112,2020-06-06,Treutlen,Georgia,13283,14,0,2020-06-06,2.6390573296152584,137,3,1.0769230769230769,0.02467006709202382
210113,2020-06-06,Troup,Georgia,13285,416,11,2020-06-06,6.030685260261263,137,3,1.2057971014492754,0.06924511243092199
210114,2020-06-06,Turner,Georgia,13287,139,13,2020-06-06,4.9344739331306915,137,3,1.037313432835821,0.010783326002406711
210115,2020-06-06,Twiggs,Georgia,13289,18,1,2020-06-06,2.8903717578961645,137,3,1.0,0.01422939582748141
210116,2020-06-06,Union,Georgia,13291,49,1,2020-06-06,3.8918202981106265,137,3,1.0208333333333333,0.009661464422824216
210118,2020-06-06,Upson,Georgia,13293,290,35,2020-06-06,5.66988092298052,137,3,1.0034602076124568,0.0019973357810049584
210119,2020-06-06,Walker,Georgia,13295,192,0,2020-06-06,5.2574953720277815,137,3,1.1228070175438596,0.02485025116277026
210120,2020-06-06,Walton,Georgia,13297,298,15,2020-06-06,5.697093486505405,137,3,1.0915750915750915,0.01673173500045983
210121,2020-06-06,Ware,Georgia,13299,247,14,2020-06-06,5.5093883366279774,137,3,1.0555555555555556,0.014117482858092828
210122,2020-06-06,Warren,Georgia,13301,18,0,2020-06-06,2.8903717578961645,137,3,1.0,0.0062737086851996785
210123,2020-06-06,Washington,Georgia,13303,74,1,2020-06-06,4.30406509320417,137,3,1.0,0.00188011139678677
210124,2020-06-06,Wayne,Georgia,13305,25,0,2020-06-06,3.2188758248682006,137,3,1.1363636363636365,0.04557117014510577
210125,2020-06-06,Webster,Georgia,13307,14,1,2020-06-06,2.6390573296152584,137,3,1.0769230769230769,0.010220334361195491
210126,2020-06-06,Wheeler,Georgia,13309,14,0,2020-06-06,2.6390573296152584,137,3,1.0769230769230769,0.05406690079868998
210127,2020-06-06,White,Georgia,13311,113,3,2020-06-06,4.727387818712341,137,3,1.0761904761904761,0.015532321394478982
210128,2020-06-06,Whitfield,Georgia,13313,462,7,2020-06-06,6.135564891081739,137,3,1.1323529411764706,0.03486526523208794
210129,2020-06-06,Wilcox,Georgia,13315,117,13,2020-06-06,4.762173934797756,137,3,1.0,0.0007697954614557085
210130,2020-06-06,Wilkes,Georgia,13317,34,1,2020-06-06,3.5263605246161616,137,3,1.0,0.007355651718537875
210131,2020-06-06,Wilkinson,Georgia,13319,71,7,2020-06-06,4.2626798770413155,137,3,1.0289855072463767,0.005597136828090362
210132,2020-06-06,Worth,Georgia,13321,233,21,2020-06-06,5.4510384535657,137,3,1.0309734513274336,0.012342923522230487
212980,2020-06-07,Appling,Georgia,13001,185,13,2020-06-07,5.220355825078324,138,4,1.088235294117647,0.017595552102835057
212981,2020-06-07,Atkinson,Georgia,13003,60,2,2020-06-07,4.0943445622221,138,4,1.1320754716981132,0.029674753919997167
212982,2020-06-07,Bacon,Georgia,13005,144,3,2020-06-07,4.969813299576001,138,4,1.0588235294117647,0.02180174576694219
212983,2020-06-07,Baker,Georgia,13007,36,3,2020-06-07,3.58351893845611,138,4,1.0588235294117647,0.008424895549942768
212984,2020-06-07,Baldwin,Georgia,13009,388,27,2020-06-07,5.961005339623274,138,4,1.1022727272727273,0.018006787955070668
212985,2020-06-07,Banks,Georgia,13011,90,1,2020-06-07,4.499809670330265,138,4,1.0465116279069768,0.02053774288993984
212986,2020-06-07,Barrow,Georgia,13013,342,20,2020-06-07,5.834810737062605,138,4,1.027027027027027,0.013035855618763402
212987,2020-06-07,Bartow,Georgia,13015,522,39,2020-06-07,6.257667587882639,138,4,1.0524193548387097,0.009181309487459887
212988,2020-06-07,Ben Hill,Georgia,13017,90,1,2020-06-07,4.499809670330265,138,4,1.1111111111111112,0.021927546857518715
212989,2020-06-07,Berrien,Georgia,13019,58,1,2020-06-07,4.060443010546419,138,4,1.2083333333333333,0.03344063380641186
212990,2020-06-07,Bibb,Georgia,13021,503,30,2020-06-07,6.220590170099739,138,4,1.0457380457380456,0.010596920961460593
212991,2020-06-07,Bleckley,Georgia,13023,50,0,2020-06-07,3.912023005428146,138,4,1.0416666666666667,0.010561843056147864
212992,2020-06-07,Brantley,Georgia,13025,62,2,2020-06-07,4.127134385045092,138,4,1.0508474576271187,0.013051251296619762
212993,2020-06-07,Brooks,Georgia,13027,79,8,2020-06-07,4.3694478524670215,138,4,1.0972222222222223,0.02618213327843294
