"fips","date.x","county","state","r","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","log_rolled_cases","lm_mse","grf_mse"
18051,"2020-07-11","Gibson","Indiana",0.105570857484883,128.376480830973,4.49980146769756,0.0526727963019508,88.0813660679248,4.78893868515583,"2020-07-18",4.92725368515721,0.182715398211169,0.0191310392253797
18053,"2020-07-11","Grant","Indiana",0.0115620523596812,-349.360742910224,6.01643815545062,0.0109662168961657,-377.49804848333,6.10267830196116,"2020-07-18",6.19615313404883,0.0322974735325545,0.00873754423381834
18055,"2020-07-11","Greene","Indiana",0.00503666173913613,-875.276470322812,5.2697406666333,0.00464670593033828,-962.871145731778,5.30593942455401,"2020-07-18",5.32787616878958,0.00337973661096275,0.000481220747656707
18057,"2020-07-11","Hamilton","Indiana",0.0125871444263099,-415.952909317138,7.38806104101762,0.0107149944290874,-518.069949115538,7.46910062145727,"2020-07-18",7.50674875362112,0.01408677312305,0.00141738185542688
18059,"2020-07-11","Hancock","Indiana",0.00950624518729529,-473.137058654027,6.12332481378838,0.00942837441509626,-478.436463517383,6.19855713217866,"2020-07-18",6.18178970376246,0.00341814335968056,0.000281146655692393
18061,"2020-07-11","Harrison","Indiana",0.00557032916230542,-795.24809369014,5.3823199343042,0.00501839664797878,-901.242885620773,5.42108727620222,"2020-07-18",5.40909177204994,0.000716731296284252,0.000143892119867231
18063,"2020-07-11","Hendricks","Indiana",0.00568532289841395,-1108.35711107073,7.27355827881913,0.00459570425954919,-1411.0935860079,7.30759986629837,"2020-07-18",7.32655959438642,0.00280913945186314,0.000359471289172961
18065,"2020-07-11","Henry","Indiana",0.0258613493781596,-47.1849696894473,5.64255773020197,0.026498528553283,-41.9986450678037,5.85613890656604,"2020-07-18",5.74620319054015,0.0107423814487137,0.0120858616581252
18067,"2020-07-11","Howard","Indiana",0.00898246123767711,-538.185062291046,6.37022733236895,0.00701860135672972,-735.921102815344,6.42146649352042,"2020-07-18",6.44730586254121,0.00594109981351683,0.000667672991392716
18069,"2020-07-11","Huntington","Indiana",0.0248942964531151,-5.68907692522107,4.39855026100372,0.0300619495931244,24.2540486042627,4.65196499059874,"2020-07-18",4.5776521570942,0.0320774891832058,0.00552239722347308
18071,"2020-07-11","Jackson","Indiana",0.00536196186910772,-979.218546434158,6.16742798712046,0.00432156376170084,-1255.52690826564,6.19939950194555,"2020-07-18",6.19294660164101,0.000651199687048377,4.16399223403516e-05
18073,"2020-07-11","Jasper","Indiana",0.0181191986981975,-94.8967738305981,4.8178364782463,0.020638076773054,-62.7491873143939,4.98923828761787,"2020-07-18",4.97673374242057,0.0252483405620699,0.00015636365059122
18075,"2020-07-11","Jay","Indiana",0.00245942222764207,-1574.29758051373,4.29242366336539,0.0055292961269708,-606.693624897153,4.34433271712948,"2020-07-18",4.34380542185368,0.00264008510534979,2.78040307871842e-07
18077,"2020-07-11","Jefferson","Indiana",0.0198691232553974,-46.6269944504632,4.32405757643793,0.0241977849241,-8.14363832089166,4.52846151000249,"2020-07-18",4.63472898822964,0.0965167261046516,0.0112927769287575
18079,"2020-07-11","Jennings","Indiana",0.00621188187157211,-663.608680557719,5.18449053261322,0.00656318073002683,-619.06947897017,5.23787422559957,"2020-07-18",5.21104621556032,0.000705204296787127,0.000719742122665977
18081,"2020-07-11","Johnson","Indiana",0.00699348576503817,-856.514357930635,7.18590703556023,0.00632954629718642,-964.033515764645,7.23488355726809,"2020-07-18",7.25185144071401,0.00434866457108657,0.000287909068634301
18083,"2020-07-11","Knox","Indiana",0.00766837719038628,-374.944151684848,4.18650568000487,0.00845603437535536,-324.323769635371,4.25612309797014,"2020-07-18",4.33635659784069,0.022455297576237,0.00643741450147784
18085,"2020-07-11","Kosciusko","Indiana",0.0178259707335686,-183.893824924769,6.32632693663315,0.017339509868455,-193.78025229406,6.46382686341801,"2020-07-18",6.40805798125796,0.00667996365546211,0.00311016821738149
18087,"2020-07-11","LaGrange","Indiana",0.00552800529407306,-944.400556094129,6.16594017910038,0.00514010426199902,-1028.3862599438,6.20609126061618,"2020-07-18",6.20253551718792,0.00133921876974184,1.26433113276192e-05
18089,"2020-07-11","Lake","Indiana",0.0108710731793839,-617.591762744814,8.57283876145821,0.00820135268428753,-873.481903166029,8.63177528169477,"2020-07-18",8.67979783152647,0.011440242669867,0.00230616529233808
18091,"2020-07-11","LaPorte","Indiana",0.0128324746839164,-325.509135980207,6.37144091779921,0.0115622246468455,-379.782006682768,6.4607630898813,"2020-07-18",6.48026364397376,0.0118423857320595,0.000380271609912741
18093,"2020-07-11","Lawrence","Indiana",0.0108766691112227,-335.939887693681,5.51381741772456,0.010711288090008,-343.728379896223,5.59909426989159,"2020-07-18",5.56013202946281,0.00214504326046444,0.00151805617923024
18095,"2020-07-11","Madison","Indiana",0.00480686568761292,-1183.89888148275,6.51281694358454,0.00443222567133913,-1298.21227085813,6.54733814891457,"2020-07-18",6.55637242962517,0.00189708036423578,8.16182279579569e-05
18097,"2020-07-11","Marion","Indiana",0.00492837378580255,-1732.42461477388,9.38078797470289,0.00466914107895991,-1837.96476125011,9.41749302156747,"2020-07-18",9.42814397683488,0.00224259093792516,0.000113442848108447
18099,"2020-07-11","Marshall","Indiana",0.0273900900424388,-55.8012658394,6.21210709308028,0.0297662910603937,-37.8956122551237,6.45617792410831,"2020-07-18",6.39835720720733,0.0346891050123412,0.00334323530294357
18101,"2020-07-11","Martin","Indiana",0.00324053616851389,-789.570966268179,3.11276495861637,0.00451009503270627,-519.880975496241,3.1520196160385,"2020-07-18",3.3322045101752,0.0481537167883408,0.0324665960750538
18103,"2020-07-11","Miami","Indiana",0.00545509237912226,-789.811872955151,5.24131752592783,0.00468072596642971,-948.352349928853,5.27682741762754,"2020-07-18",5.31179752810473,0.004967430706856,0.00122290862678709
18105,"2020-07-11","Monroe","Indiana",0.0291405227272596,-25.3970420249468,5.72311246669453,0.0344438800325928,4.45747184899675,6.0119219002186,"2020-07-18",5.9719904372726,0.0619402442390616,0.00159452173300784
18107,"2020-07-11","Montgomery","Indiana",0.00423180574367968,-1175.06716648286,5.69629476650078,0.00430149718731728,-1153.29913284742,5.73088097260842,"2020-07-18",5.71231737710604,0.00025672405060768,0.000344607077975792
18109,"2020-07-11","Morgan","Indiana",0.00462310765881879,-1090.29589023475,5.83110669018094,0.00460868442534541,-1094.23538909051,5.86794010750002,"2020-07-18",5.89400921095727,0.0039567271200165,0.000679598155064642
18111,"2020-07-11","Newton","Indiana",0.00569943080436878,-636.551715284845,4.6025851222153,0.00602941925448369,-592.491457310309,4.65164544737645,"2020-07-18",4.62497281328427,0.000501208711399887,0.000711429409415472
18113,"2020-07-11","Noble","Indiana",0.0138584068628414,-275.746555516791,6.19119553092464,0.0128901839016763,-309.115335881042,6.29189644473514,"2020-07-18",6.28653000941502,0.00908866278903239,2.87986280450498e-05
18115,"2020-07-11","Ohio","Indiana",0.0448040546636834,106.642322680752,2.88348489263927,0.0519514863641602,115.1526378754,3.31696536280374,"2020-07-18",3.23587340123677,0.124177660991568,0.00657590623077964
