"state","fips","county","date.x","weekly.new.cases","days_from_start","log_rolled_cases.x.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","log_rolled_cases.x.y","block.mse","block.new.cases","block.mse.0","block.mse.last","block.mape","block.mape.0","block.mape.last","b1","b2","R0"
"Alabama",1019,"Cherokee","2020-08-29",33.4285714285714,221,4.75605021694722,394.47373925548,-0.0266484595256845,4.43626870263901,4.57072624522869,4.56951100026743,-26.0107785927315,4.9033433700876,4.88549908979261,4.88381888849652,4.856484614269,0.0216952729620354,-12.2857142857154,0.0167570106809419,0.0163248334294727,0.0309696379183572,0.0272177262519485,0.0268644496422728,5.582396905,5.8,0.990653711831758
"Alabama",1003,"Baldwin","2020-08-29",248.428571428572,221,6.84572788803068,679.70393130944,-0.0147631439498458,6.66857016063253,6.74180951224952,6.74238588038176,-46.9511902691421,6.53130287984717,6.75152052647386,6.74897217641303,7.05370919160522,0.0988630857712002,-217.285714285722,0.0088750269714974,0.00936166773063786,0.0459301060933582,0.0137614820655573,0.0141337361344469,5.582396905,5.8,0.994816773077838
"Alabama",1057,"Fayette","2020-08-29",26.5714285714286,221,4.70695288029804,451.700618602022,-0.020065364368778,4.48863442177061,4.56686490376212,4.56649532971659,-34.5444601862546,4.69674917839312,4.71488371521874,4.71741281544556,4.7523579050601,0.000104115532564462,-5.14285714285644,6.28981425393895e-05,0.000109410243290331,0.00216779350981598,0.00168491912334536,0.00222223069011432,5.582396905,5.8,0.992958489957237
"Alabama",1059,"Franklin","2020-08-29",90.7142857142858,221,5.60999494455603,-901.904341133745,0.0050183139452402,5.67021471189891,5.64594857785792,5.64512314217271,138.123518800052,5.68988667755634,5.67608249260812,5.67388646655681,5.65148617115748,0.00638268900179285,-11.5714285714291,0.00436756400753724,0.00408212658357608,0.0142409634571663,0.0117803222115594,0.0113888733648112,5.582396905,5.8,1.00176495760927
"Alabama",1061,"Geneva","2020-08-29",79.8571428571428,221,5.05077133912122,1859.80924344373,-0.00306521188304637,5.00184108386861,5.02624964405685,5.0293148559399,-226.133529102419,5.27073701936187,5.08533465878986,5.08829440655687,4.83287474862987,0.0483849004837318,30.5714285714269,0.00119462306651656,0.00140798058978035,0.0435509084596416,0.00684317648691123,0.00742917564788802,5.582396905,5.8,0.998922720110955
"Alabama",1037,"Coosa","2020-08-29",5.99999999999999,221,3.28519846779927,268.433396301007,-0.0631029405379882,2.55146620253138,2.84758369318881,2.84347788403335,-10.9843879643401,3.11369389958712,3.25518235759918,3.25725409834567,3.48343547989913,0.029413816917636,-5.85714285714303,0.000900966871543933,0.000780887784159287,0.0522052380984579,0.00913677225114418,0.00850614345754265,5.582396905,5.8,0.977939252120459
"Alabama",1039,"Covington","2020-08-29",85.7142857142858,221,5.40973095391894,1275.99259857412,-0.00510355540330754,5.34848828907925,5.37209230606058,5.37400606609579,-135.816529024203,5.17127673065241,5.29046249593498,5.2901369977818,5.45654137176293,0.056860416593644,-10.7142857142857,0.0142249650698716,0.0143027143445322,0.0440787583149191,0.0220470221162402,0.0221071911257441,5.582396905,5.8,0.998206658144142
"Alabama",1041,"Crenshaw","2020-08-29",37.2857142857143,221,4.83854691358233,-1324.79286194353,0.00305131706451103,4.73806335729922,4.86182558806474,4.85990613303391,227.163276023241,4.66570997253715,4.78691107001744,4.78555490718016,4.99043258677874,0.0298726081898549,-20.7142857142862,0.0026662603406578,0.00280815274252763,0.0357208360551404,0.0106717666454659,0.0109520497266267,5.582396905,5.8,1.00107297293057
"Alabama",1043,"Cullman","2020-08-29",129.142857142857,221,5.81796113876491,1094.78621281577,-0.00662574383869709,5.7431034090317,5.77003994477344,5.77158093189403,-104.614243688637,5.60111055922036,5.74972077995059,5.74906757505401,5.95620739722113,0.0470241738488073,-49.8571428571406,0.00465674657110713,0.00474632312078788,0.0372726070821754,0.011729256553406,0.0118415304034715,5.582396905,5.8,0.9976720867965
"Alabama",1045,"Dale","2020-08-29",115,221,5.46504172652832,-245.053451001146,0.0118533799381858,5.60728228578655,5.54831497378153,5.54801538609562,58.4767538182897,4.8270765417156,5.03717563044994,5.03632055366637,5.32926217039746,0.406999577033128,29.999999999999,0.183069396173354,0.183801844060126,0.116735647546096,0.0782914600635965,0.0784479230562611,5.582396905,5.8,1.00417137520318
"Alabama",1047,"Dallas","2020-08-29",65.2857142857142,221,5.28320372873799,1417.6781355121,-0.00439652147493431,5.23044547103878,5.24803155693852,5.25242807841345,-157.65809049535,5.01999049651205,5.1792616335002,5.17863821218254,5.40074501412123,0.0692812056188267,-24.5714285714292,0.0108039591624218,0.0109339472525081,0.0498207613676133,0.0196740653161636,0.0197920659365577,5.582396905,5.8,0.998455007277733
"Alabama",1049,"DeKalb","2020-08-29",92.4285714285716,221,5.84767665431627,411.765301275391,-0.0298708535997915,5.48922641111877,5.63956895302397,5.63858067911773,-23.2047998978102,5.69532141748394,5.86699316345085,5.86433722765908,6.10095936190426,0.0232121181902356,-99.8571428571414,0.000373127525146302,0.000277574704111137,0.0260539776459553,0.00330327928106659,0.00284909278123511,5.582396905,5.8,0.989526509680708
"Alabama",1051,"Elmore","2020-08-29",131,221,5.98429605762937,1186.25722303632,-0.00616774182716427,5.9102831557034,5.93997745614428,5.94112186483922,-112.382651541469,5.86636224229308,5.9413417598489,5.94164230728046,6.04703439826279,0.0139083847997741,-25.7142857142842,0.00184507169781333,0.00181934241882719,0.0197072160535801,0.00717783635147998,0.00712761366385465,5.582396905,5.8,0.997832915661462
"Alabama",1027,"Clay","2020-08-29",20.1428571428571,221,4.75112409861117,385.977081428616,-0.0279515571080473,4.4157054133146,4.55671079643905,4.55546319885484,-24.7981598263228,4.60852870938794,4.75075301100947,4.74910849510854,4.969813299576,0.0203334450277244,-28.2857142857143,1.3770600813514e-07,4.0626574798151e-06,0.0300129792999751,7.81052218375113e-05,0.000424237182779415,5.582396905,5.8,0.990197807532696
"Alabama",1029,"Cleburne","2020-08-29",33.7142857142857,221,4.30019661642625,-61.0679343572279,0.015520369134026,4.48644104603456,4.40873425159538,4.40883920036443,44.6604829159849,4.652604238793,4.43177316713682,4.43531276070377,4.04555439805267,0.124191132302186,16.5714285714285,0.0173123886968911,0.0182563724444235,0.0819515138030186,0.0305977987629594,0.0314209224204753,5.582396905,5.8,1.00546359931493
"Alabama",1083,"Limestone","2020-08-29",92.7142857142858,221,5.91774111639334,607.438032451301,-0.0151179513123308,5.73632570064537,5.81205915274317,5.81191545720702,-45.8492798554382,5.74676681834163,5.88809337126978,5.88775982369316,6.0851500311853,0.0292322105942749,-67.7142857142831,0.000878988790911572,0.000898877911973861,0.0288918177880537,0.00500997670233152,0.00506634070509196,5.582396905,5.8,0.994692368594004
"Alabama",1085,"Lowndes","2020-08-29",9.71428571428578,221,3.67449071666184,382.988300041213,-0.0219699012465968,3.40507764628336,3.52023771191003,3.52070140793566,-31.5498541745752,3.56902234115834,3.64384438867692,3.64407704897009,3.87120101090789,0.0111235782313473,-8.57142857142838,0.000939197418959295,0.000924991182464206,0.0287028553440774,0.00834029266857457,0.00827697497066478,5.582396905,5.8,0.992291425830682
"Alabama",1087,"Macon","2020-08-29",31.4285714285714,221,4.45600704767187,-605.807387555378,0.00542587158840301,4.52413181433727,4.49609175818711,4.49398814879069,127.748541274262,4.45878268494437,4.4372909716702,4.43709776501082,4.35853865336667,7.70416226849289e-06,7.99999999999959,0.000350291500900264,0.000357560970755485,0.000622897864120409,0.00420018994616446,0.00424354864315789,5.582396905,5.8,1.00190836527838
"Alabama",1089,"Madison","2020-08-29",261,221,6.94008416609749,473.773843492666,-0.0269231512090751,6.61700635158859,6.75252399212928,6.75162210763397,-25.7453956699654,6.73840276056051,6.95883112394955,6.95469590526365,7.25750630784805,0.0406753893393717,-385.857142857157,0.000351448428706916,0.000213502921459887,0.0290603688240842,0.00270125799678907,0.00210541238642876,5.582396905,5.8,0.99055759893086
