,date,county,state,fips,cases,deaths,datetime,logcases,difflogcases,days_from_start,rolled_cases,log_rolled_cases,diff_log_rolled_cases,cluster,rate,intercept
200969,2020-06-03,Baldwin,Georgia,13009,352,27,2020-06-03,5.863631175598097,0.005698021114637797,134,347.0,5.849324779946859,0.006194527344695722,0.0,0.019176457143113976,-110.28843134799392
200970,2020-06-03,Banks,Georgia,13011,86,1,2020-06-03,4.454347296253507,-0.07825219689974894,134,89.57142857142857,4.4950363915776075,-0.0031847160675200215,0.0,0.019176457143113976,-110.28843134799392
200971,2020-06-03,Barrow,Georgia,13013,333,18,2020-06-03,5.808142489980444,0.01512888159629977,134,327.42857142857144,5.791269928779317,0.007444746449579931,0.0,0.019176457143113976,-110.28843134799392
200972,2020-06-03,Bartow,Georgia,13015,496,39,2020-06-03,6.206575926724928,0.022427035787444538,134,480.57142857142856,6.174975872037526,0.011360361339965763,0.0,0.019176457143113976,-110.28843134799392
200973,2020-06-03,Ben Hill,Georgia,13017,81,1,2020-06-03,4.394449154672439,0.050643732818755005,134,75.0,4.31748811353631,0.02312241742085419,0.0,0.019176457143113976,-110.28843134799392
200974,2020-06-03,Berrien,Georgia,13019,48,0,2020-06-03,3.871201010907891,-0.020619287202735315,134,46.57142857142857,3.8409872323113943,0.027995607489426977,0.0,0.019176457143113976,-110.28843134799392
200975,2020-06-03,Bibb,Georgia,13021,481,29,2020-06-03,6.175867270105761,0.018888284520206078,134,460.2857142857143,6.131847414681606,0.012492354839187314,0.0,0.019176457143113976,-110.28843134799392
200976,2020-06-03,Bleckley,Georgia,13023,48,0,2020-06-03,3.871201010907891,0.0,134,45.857142857142854,3.8255309740747023,0.01569890954310349,0.0,0.019176457143113976,-110.28843134799392
200977,2020-06-03,Brantley,Georgia,13025,59,2,2020-06-03,4.07753744390572,0.01709443335930061,134,55.857142857142854,4.022797410930052,0.023286951378790555,0.0,0.019176457143113976,-110.28843134799392
200978,2020-06-03,Brooks,Georgia,13027,72,8,2020-06-03,4.276666119016055,0.028170876966695957,134,69.14285714285714,4.236174757661319,0.008298802814695527,0.0,0.019176457143113976,-110.28843134799392
200979,2020-06-03,Bryan,Georgia,13029,77,5,2020-06-03,4.343805421853684,0.026317308317374,134,74.71428571428571,4.31367131500961,0.007677580899034808,0.0,0.019176457143113976,-110.28843134799392
200980,2020-06-03,Bulloch,Georgia,13031,77,2,2020-06-03,4.343805421853684,0.1391128024627184,134,64.14285714285714,4.161112738686941,0.05258354147288369,0.0,0.019176457143113976,-110.28843134799392
200981,2020-06-03,Burke,Georgia,13033,123,6,2020-06-03,4.812184355372417,0.008163310639160315,134,121.57142857142857,4.800501979518061,0.0,0.0,0.019176457143113976,-110.28843134799392
200982,2020-06-03,Butts,Georgia,13035,237,24,2020-06-03,5.4680601411351315,0.012739025777429802,134,229.71428571428572,5.4368363006835985,0.011257154524634494,0.0,0.019176457143113976,-110.28843134799392
200983,2020-06-03,Calhoun,Georgia,13037,135,7,2020-06-03,4.90527477843843,0.0074349784875185065,134,132.28571428571428,4.884964085590866,0.005414198390872649,0.0,0.019176457143113976,-110.28843134799392
200984,2020-06-03,Camden,Georgia,13039,66,1,2020-06-03,4.189654742026425,0.030771658666753687,134,62.857142857142854,4.140864577856994,0.022989518224698635,0.0,0.019176457143113976,-110.28843134799392
200985,2020-06-03,Candler,Georgia,13043,14,0,2020-06-03,2.6390573296152584,0.0,134,13.285714285714286,2.586689344097943,0.010810916104215806,0.0,0.019176457143113976,-110.28843134799392
200986,2020-06-03,Carroll,Georgia,13045,535,26,2020-06-03,6.282266746896006,0.02077506257496431,134,523.0,6.259581464064923,0.006302254042169331,0.0,0.019176457143113976,-110.28843134799392
200987,2020-06-03,Catoosa,Georgia,13047,145,0,2020-06-03,4.976733742420574,0.020906684819313348,134,134.42857142857142,4.901032990530066,0.03240024232542105,0.0,0.019176457143113976,-110.28843134799392
200988,2020-06-03,Charlton,Georgia,13049,33,1,2020-06-03,3.4965075614664802,0.0,134,32.57142857142857,3.4834354798991276,0.0,0.0,0.019176457143113976,-110.28843134799392
200989,2020-06-03,Chatham,Georgia,13051,522,26,2020-06-03,6.257667587882639,0.007692345623156349,134,503.7142857142857,6.222009213902502,0.01313179018929489,0.0,0.019176457143113976,-110.28843134799392
200990,2020-06-03,Chattahoochee,Georgia,13053,160,0,2020-06-03,5.075173815233827,0.03822121282019708,134,85.28571428571429,4.446006964337289,0.23918441868849794,0.0,0.019176457143113976,-110.28843134799392
200991,2020-06-03,Chattooga,Georgia,13055,25,2,2020-06-03,3.2188758248682006,0.0,134,24.285714285714285,3.1898882879949486,0.005899722127188589,0.0,0.019176457143113976,-110.28843134799392
200992,2020-06-03,Cherokee,Georgia,13057,923,33,2020-06-03,6.827629234502852,0.013086337242893542,134,899.5714285714286,6.80191845943343,0.009894750374606076,0.0,0.019176457143113976,-110.28843134799392
200993,2020-06-03,Clarke,Georgia,13059,296,14,2020-06-03,5.69035945432406,0.0033840979842398866,134,285.57142857142856,5.654492185445087,0.018682694375091735,0.0,0.019176457143113976,-110.28843134799392
200994,2020-06-03,Clay,Georgia,13061,41,2,2020-06-03,3.713572066704308,0.05001042057466165,134,39.0,3.6635616461296463,0.014760415583120245,0.0,0.019176457143113976,-110.28843134799392
200995,2020-06-03,Clayton,Georgia,13063,1260,51,2020-06-03,7.138866999945524,0.01761454670098228,134,1227.142857142857,7.112443865922987,0.008299772935460581,0.0,0.019176457143113976,-110.28843134799392
200996,2020-06-03,Clinch,Georgia,13065,59,2,2020-06-03,4.07753744390572,0.0,134,58.714285714285715,4.072683065440922,0.004878058453432921,0.0,0.019176457143113976,-110.28843134799392
200997,2020-06-03,Cobb,Georgia,13067,3097,186,2020-06-03,8.038189179973203,0.013327029686792002,134,3025.1428571428573,8.014713594851624,0.009012916189082176,0.0,0.019176457143113976,-110.28843134799392
200998,2020-06-03,Coffee,Georgia,13069,285,15,2020-06-03,5.652489180268651,0.028471674081312237,134,272.0,5.605802066295998,0.012153386050280268,0.0,0.019176457143113976,-110.28843134799392
200999,2020-06-03,Colquitt,Georgia,13071,488,15,2020-06-03,6.1903154058531475,0.008230499136515412,134,471.85714285714283,6.156676276335476,0.016483889721689238,0.0,0.019176457143113976,-110.28843134799392
201000,2020-06-03,Columbia,Georgia,13073,266,8,2020-06-03,5.583496308781699,0.05804336964991563,134,250.71428571428572,5.5243139868446525,0.016662264256592785,0.0,0.019176457143113976,-110.28843134799392
201001,2020-06-03,Cook,Georgia,13075,45,2,2020-06-03,3.8066624897703196,-0.04348511193973881,134,47.285714285714285,3.8562082263217494,-0.006024114603381037,0.0,0.019176457143113976,-110.28843134799392
201002,2020-06-03,Coweta,Georgia,13077,432,9,2020-06-03,6.068425588244111,0.023420274208098668,134,417.7142857142857,6.0347976718143554,0.01204212040343311,0.0,0.019176457143113976,-110.28843134799392
201003,2020-06-03,Crawford,Georgia,13079,28,0,2020-06-03,3.332204510175204,0.0,134,28.0,3.332204510175204,0.0,0.0,0.019176457143113976,-110.28843134799392
201004,2020-06-03,Crisp,Georgia,13081,237,7,2020-06-03,5.4680601411351315,0.0,134,233.28571428571428,5.452263943915152,0.0067588582951065845,0.0,0.019176457143113976,-110.28843134799392
201005,2020-06-03,Dade,Georgia,13083,39,1,2020-06-03,3.6635616461296463,0.05264373348542195,134,32.0,3.4657359027997265,0.055059777183027236,0.0,0.019176457143113976,-110.28843134799392
201006,2020-06-03,Dawson,Georgia,13085,110,1,2020-06-03,4.700480365792417,0.00913248356327312,134,109.0,4.6913478822291435,0.00262467342277084,0.0,0.019176457143113976,-110.28843134799392
201007,2020-06-03,DeKalb,Georgia,13089,3874,122,2020-06-03,8.262042843966942,0.01849733603868131,134,3755.714285714286,8.231033768668613,0.011515267165677301,0.0,0.019176457143113976,-110.28843134799392
201008,2020-06-03,Decatur,Georgia,13087,206,5,2020-06-03,5.327876168789581,0.009756174945365181,134,191.71428571428572,5.256006168476314,0.03410713321518344,0.0,0.019176457143113976,-110.28843134799392
201009,2020-06-03,Dodge,Georgia,13091,52,2,2020-06-03,3.9512437185814275,0.0,134,51.42857142857143,3.9401938823948424,0.005571045049455492,0.0,0.019176457143113976,-110.28843134799392
201010,2020-06-03,Dooly,Georgia,13093,185,12,2020-06-03,5.220355825078324,0.01086967223690305,134,180.57142857142858,5.19612642565149,0.0071457231409191024,0.0,0.019176457143113976,-110.28843134799392
201011,2020-06-03,Dougherty,Georgia,13095,1790,149,2020-06-03,7.489970898834801,0.0033575856948457883,134,1774.4285714285713,7.48123371848888,0.0004831696019262921,0.0,0.019176457143113976,-110.28843134799392
201012,2020-06-03,Douglas,Georgia,13097,556,25,2020-06-03,6.320768294250582,0.012669852741051812,134,542.8571428571429,6.296846196659164,0.009253205480483473,0.0,0.019176457143113976,-110.28843134799392
201013,2020-06-03,Early,Georgia,13099,247,32,2020-06-03,5.5093883366279774,0.012220111334775297,134,240.57142857142858,5.4830170457469585,0.004761913760243708,0.0,0.019176457143113976,-110.28843134799392
201014,2020-06-03,Echols,Georgia,13101,125,0,2020-06-03,4.8283137373023015,0.03252319170556017,134,114.71428571428571,4.742444564891448,0.03291436357911426,0.0,0.019176457143113976,-110.28843134799392
201015,2020-06-03,Effingham,Georgia,13103,75,1,2020-06-03,4.31748811353631,0.0,134,74.14285714285714,4.305993734110575,0.001928640906404766,0.0,0.019176457143113976,-110.28843134799392
201016,2020-06-03,Elbert,Georgia,13105,75,0,2020-06-03,4.31748811353631,0.0,134,74.57142857142857,4.311757438827326,0.003838776307166114,0.0,0.019176457143113976,-110.28843134799392
201017,2020-06-03,Emanuel,Georgia,13107,28,2,2020-06-03,3.332204510175204,0.03636764417087468,134,27.142857142857142,3.3011139231051727,0.005277057100843585,0.0,0.019176457143113976,-110.28843134799392
201018,2020-06-03,Evans,Georgia,13109,5,0,2020-06-03,1.6094379124341003,0.0,134,5.0,1.6094379124341003,0.0,0.0,0.019176457143113976,-110.28843134799392
201019,2020-06-03,Fannin,Georgia,13111,49,1,2020-06-03,3.8918202981106265,0.04167269640056803,134,44.714285714285715,3.80029304148484,0.02917548913393153,0.0,0.019176457143113976,-110.28843134799392
201020,2020-06-03,Fayette,Georgia,13113,239,13,2020-06-03,5.476463551931511,0.008403410796379518,134,235.14285714285714,5.460193232181702,0.002433091224641082,0.0,0.019176457143113976,-110.28843134799392
201021,2020-06-03,Floyd,Georgia,13115,281,15,2020-06-03,5.638354669333745,0.025226562945674935,134,267.0,5.58724865840025,0.01509462622248492,0.0,0.019176457143113976,-110.28843134799392
201022,2020-06-03,Forsyth,Georgia,13117,534,12,2020-06-03,6.280395838960195,0.0037523496185505323,134,518.8571428571429,6.251628590665871,0.008849615276982803,0.0,0.019176457143113976,-110.28843134799392
201023,2020-06-03,Franklin,Georgia,13119,105,1,2020-06-03,4.653960350157523,0.009569451016150587,134,70.57142857142857,4.256625368132609,0.1387503085003141,0.0,0.019176457143113976,-110.28843134799392
201024,2020-06-03,Fulton,Georgia,13121,4688,244,2020-06-03,8.452761331256848,0.010722813441370604,134,4547.857142857143,8.422411443395813,0.01197656950423287,0.0,0.019176457143113976,-110.28843134799392
201025,2020-06-03,Gilmer,Georgia,13123,157,1,2020-06-03,5.056245805348308,0.006389798098770605,134,152.14285714285714,5.0248199290882125,0.011331566009550542,0.0,0.019176457143113976,-110.28843134799392
201026,2020-06-03,Glascock,Georgia,13125,1,0,2020-06-03,0.0,0.0,134,1.0,0.0,0.0,0.0,0.019176457143113976,-110.28843134799392
201027,2020-06-03,Glynn,Georgia,13127,135,2,2020-06-03,4.90527477843843,0.014925650216675912,134,121.0,4.795790545596741,0.039740328649513934,0.0,0.019176457143113976,-110.28843134799392
201028,2020-06-03,Gordon,Georgia,13129,170,16,2020-06-03,5.135798437050262,0.023810648693718406,134,160.42857142857142,5.0778488056831295,0.025249312487841458,0.0,0.019176457143113976,-110.28843134799392
201029,2020-06-03,Grady,Georgia,13131,117,4,2020-06-03,4.762173934797756,0.02597548640326064,134,104.71428571428571,4.651235552831338,0.029067790474675448,0.0,0.019176457143113976,-110.28843134799392
201030,2020-06-03,Greene,Georgia,13133,71,7,2020-06-03,4.2626798770413155,0.0431721718652085,134,68.28571428571429,4.223700583436143,0.01051534399952292,0.0,0.019176457143113976,-110.28843134799392
201031,2020-06-03,Gwinnett,Georgia,13135,4063,135,2020-06-03,8.309676895987726,0.04325542300317231,134,3817.8571428571427,8.247444586837933,0.022056240547749795,0.0,0.019176457143113976,-110.28843134799392
201032,2020-06-03,Habersham,Georgia,13137,538,23,2020-06-03,6.2878585601617845,0.014981553615617038,134,524.4285714285714,6.262309234441521,0.007382125116985883,0.0,0.019176457143113976,-110.28843134799392
201033,2020-06-03,Hall,Georgia,13139,2539,50,2020-06-03,7.839525581704678,0.01228467995186655,134,2486.1428571428573,7.818487735078861,0.006745679821590578,0.0,0.019176457143113976,-110.28843134799392
201034,2020-06-03,Hancock,Georgia,13141,197,25,2020-06-03,5.2832037287379885,0.0,134,195.42857142857142,5.275194949127182,0.003661666485962556,0.0,0.019176457143113976,-110.28843134799392
201035,2020-06-03,Haralson,Georgia,13143,49,4,2020-06-03,3.8918202981106265,0.04167269640056803,134,44.57142857142857,3.797093038754169,0.02927038230011325,0.0,0.019176457143113976,-110.28843134799392
201036,2020-06-03,Harris,Georgia,13145,111,6,2020-06-03,4.709530201312334,0.08455738802806323,134,96.57142857142857,4.570282926987651,0.034615946766533234,0.0,0.019176457143113976,-110.28843134799392
201037,2020-06-03,Hart,Georgia,13147,34,0,2020-06-03,3.5263605246161616,0.029852963149681333,134,30.857142857142858,3.429368258628852,0.03774032798284699,0.0,0.019176457143113976,-110.28843134799392
201038,2020-06-03,Heard,Georgia,13149,35,2,2020-06-03,3.5553480614894135,0.0,134,33.57142857142857,3.5136753650888455,0.02150620522096336,0.0,0.019176457143113976,-110.28843134799392
201039,2020-06-03,Henry,Georgia,13151,716,23,2020-06-03,6.573680166960646,0.029768321395853725,134,691.4285714285714,6.538759850655364,0.009132483563272231,0.0,0.019176457143113976,-110.28843134799392
201040,2020-06-03,Houston,Georgia,13153,381,18,2020-06-03,5.942799375126701,0.013210231736806577,134,370.0,5.91350300563827,0.007362947427693278,0.0,0.019176457143113976,-110.28843134799392
201041,2020-06-03,Irwin,Georgia,13155,31,1,2020-06-03,3.4339872044851463,0.03278982282299081,134,28.714285714285715,3.3573947590037623,0.03544674899574751,0.0,0.019176457143113976,-110.28843134799392
201042,2020-06-03,Jackson,Georgia,13157,199,6,2020-06-03,5.293304824724492,0.005037794029957077,134,188.42857142857142,5.238719003662001,0.021456761870672025,0.0,0.019176457143113976,-110.28843134799392
201043,2020-06-03,Jasper,Georgia,13159,40,1,2020-06-03,3.6888794541139363,0.025317807984289953,134,36.57142857142857,3.5992672954242493,0.03174869831458027,0.0,0.019176457143113976,-110.28843134799392
201044,2020-06-03,Jeff Davis,Georgia,13161,38,1,2020-06-03,3.6375861597263857,0.02666824708216131,134,37.57142857142857,3.6262438831224513,0.01147240116223669,0.0,0.019176457143113976,-110.28843134799392
201045,2020-06-03,Jefferson,Georgia,13163,46,1,2020-06-03,3.828641396489095,0.04445176257083405,134,40.857142857142854,3.7100816617645394,0.050189744523855495,0.0,0.019176457143113976,-110.28843134799392
201046,2020-06-03,Jenkins,Georgia,13165,21,1,2020-06-03,3.044522437723423,0.0,134,19.714285714285715,2.9813435361018916,0.014598799421153164,1.0,0.035070820420041976,51.51532820729313
201047,2020-06-03,Johnson,Georgia,13167,82,2,2020-06-03,4.406719247264253,-0.012121360532344916,134,82.28571428571429,4.410197511640578,0.0,0.0,0.019176457143113976,-110.28843134799392
201048,2020-06-03,Jones,Georgia,13169,44,0,2020-06-03,3.784189633918261,0.09531017980432477,134,38.285714285714285,3.6450768314555435,0.03802739558923962,0.0,0.019176457143113976,-110.28843134799392
201049,2020-06-03,Lamar,Georgia,13171,73,2,2020-06-03,4.290459441148391,0.027779564107075494,134,68.85714285714286,4.232033964995287,0.027341345604321,0.0,0.019176457143113976,-110.28843134799392
201050,2020-06-03,Lanier,Georgia,13173,24,2,2020-06-03,3.1780538303479458,-0.04082199452025481,134,22.428571428571427,3.1103356562929947,0.025807883955872413,3.0,0.038357908459847455,80.68341140992308
201051,2020-06-03,Laurens,Georgia,13175,108,1,2020-06-03,4.68213122712422,0.0,134,106.0,4.663439094112067,0.005405418566907905,0.0,0.019176457143113976,-110.28843134799392
201052,2020-06-03,Lee,Georgia,13177,361,22,2020-06-03,5.8888779583328805,0.0,134,361.0,5.8888779583328805,-0.0007911392817714358,0.0,0.019176457143113976,-110.28843134799392
201053,2020-06-03,Liberty,Georgia,13179,83,1,2020-06-03,4.418840607796598,0.012121360532344916,134,80.57142857142857,4.389144102442746,0.02331944234514438,0.0,0.019176457143113976,-110.28843134799392
201054,2020-06-03,Lincoln,Georgia,13181,16,1,2020-06-03,2.772588722239781,0.0,134,16.0,2.772588722239781,0.0,0.0,0.019176457143113976,-110.28843134799392
201055,2020-06-03,Long,Georgia,13183,16,1,2020-06-03,2.772588722239781,0.0,134,15.714285714285714,2.7545702167371027,0.009132483563272231,0.0,0.019176457143113976,-110.28843134799392
201056,2020-06-03,Lowndes,Georgia,13185,326,4,2020-06-03,5.786897381366708,0.02170627858186336,134,306.42857142857144,5.724984682306804,0.0274119242849169,0.0,0.019176457143113976,-110.28843134799392
201057,2020-06-03,Lumpkin,Georgia,13187,101,1,2020-06-03,4.61512051684126,0.02000066670666989,134,98.71428571428571,4.592229674712357,0.008720985505444645,0.0,0.019176457143113976,-110.28843134799392
201058,2020-06-03,Macon,Georgia,13193,104,6,2020-06-03,4.6443908991413725,0.019418085857101808,134,101.28571428571429,4.617945377476814,0.007077170374085284,0.0,0.019176457143113976,-110.28843134799392
201059,2020-06-03,Madison,Georgia,13195,59,1,2020-06-03,4.07753744390572,0.05218575317057006,134,54.42857142857143,3.9968892260713877,0.04016604172533489,0.0,0.019176457143113976,-110.28843134799392
201060,2020-06-03,Marion,Georgia,13197,59,2,2020-06-03,4.07753744390572,0.0,134,57.0,4.04305126783455,0.01769957709940062,0.0,0.019176457143113976,-110.28843134799392
201061,2020-06-03,McDuffie,Georgia,13189,69,5,2020-06-03,4.23410650459726,0.029413885206293955,134,67.28571428571429,4.208947944961104,0.008528836347520219,0.0,0.019176457143113976,-110.28843134799392
201062,2020-06-03,McIntosh,Georgia,13191,16,1,2020-06-03,2.772588722239781,0.0,134,16.0,2.772588722239781,0.03636764417087468,0.0,0.019176457143113976,-110.28843134799392
201063,2020-06-03,Meriwether,Georgia,13199,95,2,2020-06-03,4.553876891600541,0.08796877294595706,134,86.28571428571429,4.457664048879502,0.023451661035049476,0.0,0.019176457143113976,-110.28843134799392
201064,2020-06-03,Miller,Georgia,13201,42,0,2020-06-03,3.7376696182833684,0.0,134,41.42857142857143,3.7239707739252066,0.0069204428445739374,0.0,0.019176457143113976,-110.28843134799392
201065,2020-06-03,Mitchell,Georgia,13205,415,32,2020-06-03,6.028278520230698,0.00483092726966472,134,410.7142857142857,6.017897804176138,0.0010440230633363967,0.0,0.019176457143113976,-110.28843134799392
201066,2020-06-03,Monroe,Georgia,13207,124,11,2020-06-03,4.820281565605037,0.024491020008295727,134,120.71428571428571,4.7934264783018605,0.007125920889967219,0.0,0.019176457143113976,-110.28843134799392
201067,2020-06-03,Montgomery,Georgia,13209,13,0,2020-06-03,2.5649493574615367,0.16705408466316607,134,10.0,2.302585092994046,0.05884050002293373,1.0,0.035070820420041976,51.51532820729313
201068,2020-06-03,Morgan,Georgia,13211,38,0,2020-06-03,3.6375861597263857,0.0,134,37.42857142857143,3.6224343547057836,0.0038240964384033127,0.0,0.019176457143113976,-110.28843134799392
201069,2020-06-03,Murray,Georgia,13213,99,1,2020-06-03,4.59511985013459,0.030771658666753687,134,91.57142857142857,4.517119307865356,0.025277807184267864,0.0,0.019176457143113976,-110.28843134799392
201070,2020-06-03,Muscogee,Georgia,13215,673,18,2020-06-03,6.511745329644728,0.05497567407256465,134,622.2857142857143,6.433399334997538,0.019940377830180545,0.0,0.019176457143113976,-110.28843134799392
201071,2020-06-03,Newton,Georgia,13217,376,11,2020-06-03,5.929589143389895,0.01608613775162482,134,358.0,5.8805329864007,0.014064929467403786,0.0,0.019176457143113976,-110.28843134799392
201072,2020-06-03,Oconee,Georgia,13219,119,9,2020-06-03,4.77912349311153,0.025533302005165126,134,115.71428571428571,4.751124098611171,0.012422519998557036,0.0,0.019176457143113976,-110.28843134799392
201073,2020-06-03,Oglethorpe,Georgia,13221,63,7,2020-06-03,4.143134726391533,0.016000341346440905,134,61.0,4.110873864173311,0.011778699192612763,0.0,0.019176457143113976,-110.28843134799392
201074,2020-06-03,Paulding,Georgia,13223,334,11,2020-06-03,5.811140992976701,0.01204833851617515,134,325.0,5.783825182329737,0.012829196086662442,0.0,0.019176457143113976,-110.28843134799392
201075,2020-06-03,Peach,Georgia,13225,76,4,2020-06-03,4.330733340286331,0.026668247082160867,134,72.71428571428571,4.286537867495209,0.01185784645078325,0.0,0.019176457143113976,-110.28843134799392
201076,2020-06-03,Pickens,Georgia,13227,50,3,2020-06-03,3.912023005428146,0.04082199452025481,134,47.57142857142857,3.8622323409251305,0.021245108613736186,0.0,0.019176457143113976,-110.28843134799392
201077,2020-06-03,Pierce,Georgia,13229,105,3,2020-06-03,4.653960350157523,0.04879016416943127,134,99.71428571428571,4.602308953707059,0.018800264500146824,0.0,0.019176457143113976,-110.28843134799392
201078,2020-06-03,Pike,Georgia,13231,56,3,2020-06-03,4.02535169073515,0.036367644170875124,134,54.285714285714285,3.994261103665118,0.005277057100843585,0.0,0.019176457143113976,-110.28843134799392
201079,2020-06-03,Polk,Georgia,13233,131,1,2020-06-03,4.875197323201151,0.03891541624967321,134,121.14285714285714,4.79697048673659,0.02871010588243106,0.0,0.019176457143113976,-110.28843134799392
201080,2020-06-03,Pulaski,Georgia,13235,43,2,2020-06-03,3.7612001156935624,0.023530497410193973,134,41.857142857142854,3.7342624599617538,0.01374592090463489,0.0,0.019176457143113976,-110.28843134799392
201081,2020-06-03,Putnam,Georgia,13237,95,9,2020-06-03,4.553876891600541,0.02127739844728449,134,91.14285714285714,4.512428134289476,0.011032420803576137,0.0,0.019176457143113976,-110.28843134799392
201082,2020-06-03,Quitman,Georgia,13239,14,1,2020-06-03,2.6390573296152584,0.15415067982725805,134,12.285714285714286,2.5084371471981943,0.023530497410193973,0.0,0.019176457143113976,-110.28843134799392
201083,2020-06-03,Rabun,Georgia,13241,25,1,2020-06-03,3.2188758248682006,0.08338160893905089,134,21.571428571428573,3.0713696877596113,0.054435206555017324,0.0,0.019176457143113976,-110.28843134799392
201084,2020-06-03,Randolph,Georgia,13243,179,19,2020-06-03,5.187385805840755,0.0,134,178.71428571428572,5.185788361411598,0.0024009615375382154,0.0,0.019176457143113976,-110.28843134799392
201085,2020-06-03,Richmond,Georgia,13245,606,25,2020-06-03,6.406879986069314,0.013289232118682826,134,594.8571428571429,6.388321280679547,0.010380298396042598,0.0,0.019176457143113976,-110.28843134799392
201086,2020-06-03,Rockdale,Georgia,13247,297,8,2020-06-03,5.6937321388027,0.027305450690267463,134,286.0,5.655991810819852,0.010544913176614656,0.0,0.019176457143113976,-110.28843134799392
201087,2020-06-03,Schley,Georgia,13249,16,1,2020-06-03,2.772588722239781,0.0,134,16.0,2.772588722239781,0.0,0.0,0.019176457143113976,-110.28843134799392
201088,2020-06-03,Screven,Georgia,13251,55,3,2020-06-03,4.007333185232471,0.0,134,52.42857142857143,3.959451698999257,0.022039459566291608,0.0,0.019176457143113976,-110.28843134799392
201089,2020-06-03,Seminole,Georgia,13253,45,2,2020-06-03,3.8066624897703196,0.0,134,44.42857142857143,3.793882763123921,0.00645163528148851,0.0,0.019176457143113976,-110.28843134799392
201090,2020-06-03,Spalding,Georgia,13255,280,22,2020-06-03,5.634789603169249,0.010772096981910728,134,275.14285714285717,5.617290443302758,0.008342071317395394,0.0,0.019176457143113976,-110.28843134799392
201091,2020-06-03,Stephens,Georgia,13257,147,3,2020-06-03,4.990432586778736,0.0,134,141.71428571428572,4.95381295822956,0.015236455242090052,0.0,0.019176457143113976,-110.28843134799392
201092,2020-06-03,Stewart,Georgia,13259,53,1,2020-06-03,3.970291913552122,0.019048194970694432,134,52.0,3.9512437185814275,0.016620881236040663,0.0,0.019176457143113976,-110.28843134799392
201093,2020-06-03,Sumter,Georgia,13261,490,44,2020-06-03,6.194405391104672,0.0020429016297995872,134,479.7142857142857,6.173190688582173,0.00897403569638655,0.0,0.019176457143113976,-110.28843134799392
201094,2020-06-03,Talbot,Georgia,13263,40,2,2020-06-03,3.6888794541139363,0.025317807984289953,134,38.57142857142857,3.6525118099430616,0.0074349784875180625,0.0,0.019176457143113976,-110.28843134799392
201095,2020-06-03,Taliaferro,Georgia,13265,1,0,2020-06-03,0.0,0.0,134,1.0,0.0,0.0,3.0,0.038357908459847455,80.68341140992308
201096,2020-06-03,Tattnall,Georgia,13267,29,0,2020-06-03,3.367295829986474,0.07145896398214502,134,25.142857142857142,3.2245738459828384,0.0584962066816086,0.0,0.019176457143113976,-110.28843134799392
201097,2020-06-03,Taylor,Georgia,13269,23,2,2020-06-03,3.1354942159291497,0.04445176257083361,134,22.142857142857142,3.0975149678639333,0.012987195526811046,0.0,0.019176457143113976,-110.28843134799392
201098,2020-06-03,Telfair,Georgia,13271,37,1,2020-06-03,3.6109179126442243,0.0,134,36.857142857142854,3.607049435866304,0.011696039763191113,0.0,0.019176457143113976,-110.28843134799392
201099,2020-06-03,Terrell,Georgia,13273,215,26,2020-06-03,5.3706380281276624,0.009345862418236983,134,213.28571428571428,5.362632648483877,0.0,0.0,0.019176457143113976,-110.28843134799392
201100,2020-06-03,Thomas,Georgia,13275,346,32,2020-06-03,5.846438775057725,0.04130380614123652,134,329.0,5.796057750765372,0.00959867753629684,0.0,0.019176457143113976,-110.28843134799392
201101,2020-06-03,Tift,Georgia,13277,271,18,2020-06-03,5.602118820879701,0.003696861881326008,134,260.14285714285717,5.561230930672295,0.018288123994148364,0.0,0.019176457143113976,-110.28843134799392
201102,2020-06-03,Toombs,Georgia,13279,58,4,2020-06-03,4.060443010546419,0.03509131981126945,134,56.142857142857146,4.027899462813948,0.010230268250814412,0.0,0.019176457143113976,-110.28843134799392
201103,2020-06-03,Towns,Georgia,13281,26,1,2020-06-03,3.258096538021482,0.08004270767353638,134,24.142857142857142,3.18398856586776,0.01791092656653026,0.0,0.019176457143113976,-110.28843134799392
201104,2020-06-03,Treutlen,Georgia,13283,13,0,2020-06-03,2.5649493574615367,0.08004270767353638,134,10.142857142857142,2.316769727986002,0.07302513501488983,0.0,0.019176457143113976,-110.28843134799392
201105,2020-06-03,Troup,Georgia,13285,345,11,2020-06-03,5.84354441703136,0.07522342123758818,134,311.14285714285717,5.740252154437592,0.0359936026479053,2.0,0.044211949906158794,-1.2713184218232896
201106,2020-06-03,Turner,Georgia,13287,134,13,2020-06-03,4.897839799950911,0.04580953603129423,134,121.71428571428571,4.801676377774003,0.028573372444056666,0.0,0.019176457143113976,-110.28843134799392
201107,2020-06-03,Twiggs,Georgia,13289,18,1,2020-06-03,2.8903717578961645,0.05715841383994835,134,16.571428571428573,2.8076800420510515,0.02620237239402412,0.0,0.019176457143113976,-110.28843134799392
201108,2020-06-03,Union,Georgia,13291,48,1,2020-06-03,3.871201010907891,0.04255961441879608,134,45.285714285714285,3.8129916248219673,0.012698583337127367,0.0,0.019176457143113976,-110.28843134799392
201110,2020-06-03,Upson,Georgia,13293,290,34,2020-06-03,5.66988092298052,0.020906684819313348,134,282.57142857142856,5.6439313631273444,0.005068434570459246,0.0,0.019176457143113976,-110.28843134799392
