"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse"
17115,2020-07-04,165,"Macon","Illinois",5.44179909002573,0.00486508012247668,-953.825605280129,5.47585465088306,0.00525787897333358,-870.465943003069,5.47860424283906,2020-07-11,172,5.48361069373115,6.01562006613401e-05,2.50645505348883e-05
17117,2020-07-04,165,"Macoupin","Illinois",3.95945169899926,0.0111713240798825,-189.395689137326,4.03765096755843,0.0112222902205997,-187.799822180764,4.03800773054345,2020-07-11,172,4.1225154391888,0.00720197854510066,0.00714155282048599
17119,2020-07-04,165,"Madison","Illinois",6.86708208291465,0.0164131180000435,-253.471800003363,6.98197390891496,0.0169005357871022,-241.489437556753,6.98538583342437,2020-07-11,172,6.99563532618757,0.000186634321896371,0.00010505210190287
17121,2020-07-04,165,"Marion","Illinois",4.19397440317094,0.00636356746531295,-493.969208386421,4.23851937542813,0.00706729297947892,-428.651091564439,4.24344545402729,2020-07-11,172,4.29436569611546,0.00311881153431149,0.00259287105431707
17125,2020-07-04,165,"Mason","Illinois",3.09104245335832,0.00854009345069888,-198.172675226308,3.15082310751321,0.0114458361774138,-106.736006451901,3.17116330660021,2020-07-11,172,3.14168618617707,8.34833315027956e-05,0.000868900628440526
17129,2020-07-04,165,"Menard","Illinois",3.19575340744735,0.00896946332636873,-192.015812067509,3.25853965073193,0.00910409445643221,-186.780634745143,3.25948206864237,2020-07-11,172,3.30636327899132,0.00228709941989237,0.0021978478837821
17133,2020-07-04,165,"Monroe","Illinois",4.84418708645859,0.0111091588254417,-271.34432247243,4.92195119823668,0.011487605332009,-257.068271002983,4.92460032378265,2020-07-11,172,4.95884062090652,0.00136082950491404,0.00117239794713078
17135,2020-07-04,165,"Montgomery","Illinois",3.79066214842388,0.0127351826871241,-131.959250193757,3.87980842723375,0.0108537532306214,-182.915226488263,3.86663842103823,2020-07-11,172,4.08957128346944,0.0440004558561571,0.0496990611517746
17137,2020-07-04,165,"Morgan","Illinois",4.85425991924688,0.00677265252090303,-552.004361538618,4.9016684868932,0.00724350481456355,-505.591664933773,4.90496445294883,2020-07-11,172,4.88063507450128,0.000442404436848678,0.000591918655643916
17141,2020-07-04,165,"Ogle","Illinois",5.59258485035815,0.0132443874223679,-257.194398146233,5.68529556231473,0.0123063246581481,-289.147939661989,5.67872912296519,2020-07-11,172,5.68987671234027,2.09869355565575e-05,0.000124268748875488
17143,2020-07-04,165,"Peoria","Illinois",6.22963744696571,0.0172830621001791,-195.069979699473,6.35061888166697,0.0165001551684099,-212.012399899776,6.34513853314458,2020-07-11,172,6.38832128067955,0.00142147089130371,0.00186474968466832
17145,2020-07-04,165,"Perry","Illinois",3.96759285658296,0.022137621619712,-14.2433485213536,4.12255620792094,0.0215100826404482,-19.3851033384712,4.1181634350661,2020-07-11,172,4.07995582477,0.00181479264460694,0.00145982148453822
17153,2020-07-04,165,"Pulaski","Illinois",4.3193910636824,0.0135788501554931,-153.690966015736,4.41444301477085,0.0144164959578266,-135.348283210477,4.42030653538718,2020-07-11,172,4.38381075646738,0.000938335248770177,0.00133194187896293
17157,2020-07-04,165,"Randolph","Illinois",5.65198780146647,0.00406154139898677,-1226.40077016489,5.68041859125938,0.00364944456799502,-1383.17957495869,5.67753391344244,2020-07-11,172,5.68260747751974,4.79122306081447e-06,2.57410524465487e-05
17161,2020-07-04,165,"Rock Island","Illinois",6.88434042114393,0.0219996869462202,-147.958058163486,7.03833822976748,0.0216251682681563,-153.326112680296,7.03571659902103,2020-07-11,172,7.02439480393645,0.000194419123905442,0.000128183043937262
17163,2020-07-04,165,"St. Clair","Illinois",7.65349490966125,0.0185726907933314,-247.156139242354,7.78350374521457,0.0186571672400799,-245.303550563495,7.78409508034181,2020-07-11,172,7.75692892999398,0.000706220804008774,0.000737999724721169
17167,2020-07-04,165,"Sangamon","Illinois",6.07007766197192,0.0123966335102673,-324.614941455602,6.1568540965438,0.0122711147654767,-329.592427023557,6.15597546533026,2020-07-11,172,6.1870900695283,0.00091421406231954,0.000968118594400503
17177,2020-07-04,165,"Stephenson","Illinois",5.60685193515883,0.00755961890159743,-577.116353324252,5.65976926747001,0.00824711957861362,-515.501750982136,5.66458177220913,2020-07-11,172,5.63529967714103,0.000598760850868209,0.000857441091576952
17179,2020-07-04,165,"Tazewell","Illinois",4.90421601709019,0.023346384558645,-44.6941394841636,5.0676407090007,0.0209674922675756,-68.1448740189979,5.05098846296322,2020-07-11,172,5.07249165001389,2.35316287134171e-05,0.000462387053336183
17181,2020-07-04,165,"Union","Illinois",5.2447658852769,0.00673101671496115,-613.864353903485,5.29188300228162,0.00576274999452581,-744.226357143333,5.28510513523858,2020-07-11,172,5.2868229871223,2.56037534125603e-05,2.95101509441935e-06
17183,2020-07-04,165,"Vermilion","Illinois",4.23823874188217,0.0409946573700357,61.6818694556662,4.52520134347242,0.0405094331077876,60.4802532603972,4.52180477363668,2020-07-11,172,4.41366371961706,0.0124406415352987,0.0116944875644741
17185,2020-07-04,165,"Wabash","Illinois",3.09104245335832,8.39249720850368e-17,-36831021525110680,3.09104245335832,0,159,3.09104245335832,2020-07-11,172,3.13549421592915,0.00197595919565372,0.00197595919565376
17187,2020-07-04,165,"Warren","Illinois",4.93035446283545,0.00866821799214854,-403.56013371742,4.99103198878049,0.00819060686146977,-436.539108230566,4.98768871086574,2020-07-11,172,4.98653774251719,2.01982494751598e-05,1.32472813935522e-06
17195,2020-07-04,165,"Whiteside","Illinois",5.238719003662,0.0090628107060051,-413.10918356318,5.30215867860403,0.00886178125722541,-426.15553156072,5.30075147246258,2020-07-11,172,5.3054348343169,1.07331962549285e-05,2.19338782585064e-05
17197,2020-07-04,165,"Will","Illinois",8.8161542731645,0.00591677986133106,-1324.90681191019,8.85757173219381,0.0057285699481566,-1373.75855056413,8.85625426280159,2020-07-11,172,8.86359555258423,3.62864120959908e-05,5.38945356726542e-05
17199,2020-07-04,165,"Williamson","Illinois",4.77671964580014,0.0256306553079602,-21.4645179287309,4.95613423295586,0.0263820611522336,-16.2391373114638,4.96139407386577,2020-07-11,172,4.93241631923601,0.000562539431222059,0.000839710263382515
17201,2020-07-04,165,"Winnebago","Illinois",8.02050525318329,0.00517357172917543,-1385.40281382708,8.05672025528752,0.00524847962888085,-1363.31780960143,8.05724461058545,2020-07-11,172,8.04874264123291,6.36423260043137e-05,7.22834828716558e-05
17203,2020-07-04,165,"Woodford","Illinois",3.53888678443534,0.0042018537667366,-677.23082761923,3.5682997608025,0.00421207402926227,-675.194500783967,3.56837130264018,2020-07-11,172,3.69953674858792,0.0172231469629922,0.0172043742106713
18001,2020-07-04,165,"Adams","Indiana",3.85620822632175,0.0246976306965479,8.66015360584121,4.02909164119759,0.0261881631593195,17.3876851053371,4.03952536843699,2020-07-11,172,3.92055790787798,0.0117795712682907,0.0141532566718579
18003,2020-07-04,165,"Allen","Indiana",7.8971371396694,0.0105807225087231,-581.555087197318,7.97120219723046,0.010874291763019,-561.481604047012,7.97325718201053,2020-07-11,172,7.96012415774739,0.000122722958788469,0.000172476326296288
18005,2020-07-04,165,"Bartholomew","Indiana",6.3708789780162,0.00224015668428471,-2679.18765365668,6.3865600748062,0.00238740402175709,-2503.95241343436,6.3875908061685,2020-07-11,172,6.39095948822964,1.93548384703887e-05,1.13480188290348e-05
18007,2020-07-04,165,"Benton","Indiana",3.85620822632175,0.0110411963076155,-184.213644797367,3.93349660047506,0.0107705222851673,-192.914340769447,3.93160188231792,2020-07-11,172,3.88890058800729,0.00198880432802508,0.00182340053580291
18009,2020-07-04,165,"Blackford","Indiana",3.67449071666184,0.0122011473586405,-136.198209870235,3.75989874817232,0.0118759756956528,-144.363063882101,3.75762254653141,2020-07-11,172,3.75453342433537,2.87866998753104e-05,9.5426759420208e-06
18011,2020-07-04,165,"Boone","Indiana",6.0913098820777,0.00828630523900534,-570.001957694192,6.14931401875074,0.00816126111017042,-581.217448274596,6.14843870984889,2020-07-11,172,6.16511768913837,0.000249755997720877,0.000278188350138767
18013,2020-07-04,165,"Brown","Indiana",3.63758615972639,0.00380240964324264,-791.662363395342,3.66420302722908,0.00381077643141426,-789.568540489334,3.66426159474629,2020-07-11,172,3.71357206670431,0.00243730205870622,0.00243152264472294
18015,2020-07-04,165,"Carroll","Indiana",4.68740828422507,0.00558386556903403,-674.901599800817,4.72649534320831,0.00583181820363743,-639.318879398973,4.72823101165053,2020-07-11,172,4.71210089681543,0.000207200086957298,0.00026018060459343
18017,2020-07-04,165,"Cass","Indiana",7.4019287361065,0.000626722548706188,-11646.2675000796,7.40631579394745,0.000731317049727383,-9957.42427188464,7.4070479554546,2020-07-11,172,7.40497446791318,1.79915553020529e-06,4.29935058440878e-06
18019,2020-07-04,165,"Clark","Indiana",6.45384994546883,0.0056316052414329,-980.769800997127,6.49327118215886,0.00539422461128151,-1031.05903346834,6.4916095177478,2020-07-11,172,6.52377205968987,0.000930303530161863,0.00103442910417561
18021,2020-07-04,165,"Clay","Indiana",4.08236837117539,0.00728681855762409,-395.554162089533,4.13337610107875,0.00737767316360024,-388.687991335734,4.13401208332059,2020-07-11,172,4.12713438504509,3.89590190448715e-05,4.73027335687531e-05
