"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.x","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","days_from_start.y","log_rolled_cases.y","r.y","lm_mse","grf_mse"
18013,"2020-04-09",79,"Brown","Indiana",1.86075234071501,0.139152955903935,65.7929443828513,2.81187151924145,0.139162140186228,65.7936180177928,2.81196336206438,"2020-04-16",86,2.5084371471982,0.0836595360850321,0.0920724181372851,0.0921281631109914
18015,"2020-04-09",79,"Carroll","Indiana",1.04982212449868,0.0807508287877401,65.4933621255727,1.65592800401007,0.0762357541163205,64.871104825196,1.61077725729587,"2020-04-16",86,1.66500776358891,0.0868618011734939,8.24420340096234e-05,0.00294094781279961
18019,"2020-04-09",79,"Clark","Indiana",4.30983989269805,0.128796644335647,45.2875680617273,5.24362461639292,0.134087810100116,46.4994945470212,5.29653627403762,"2020-04-16",86,4.80869395043265,0.0679813933471381,0.189164684192645,0.23799013270029
18023,"2020-04-09",79,"Clinton","Indiana",1.74296930505862,0.24762692756442,72.1767723758964,3.42300338558039,0.239699196585265,72.0503242254322,3.34372607578884,"2020-04-16",86,2.55389952127496,0.100591825025683,0.755341526950634,0.623825986215275
18025,"2020-04-09",79,"Crawford","Indiana",1.96611285637283,0.284294268399518,71.9462734684609,3.9953939025708,0.240661361290184,71.211315965316,3.55906483147746,"2020-04-16",86,2.54272622067683,0.0687282033579182,2.11024339401922,1.03294417180416
18029,"2020-04-09",79,"Dearborn","Indiana",3.63758615972639,0.153370394935555,55.0665800087239,4.74427084076942,0.159095345550252,55.8198565752525,4.80152034691639,"2020-04-16",86,4.0943445622221,0.05583904239859,0.422404167546362,0.500097590457983
18031,"2020-04-09",79,"Decatur","Indiana",4.49184150068109,0.100643490602006,34.184727053807,5.21486993580057,0.102628918510173,34.9936726326959,5.23472421488223,"2020-04-16",86,4.94368115929915,0.0630921256407864,0.0735433525003386,0.0847060602031376
18033,"2020-04-09",79,"DeKalb","Indiana",1.34992671694902,0.151374552018187,69.7492471019891,2.45995043989466,0.158199413729942,70.0189100742938,2.52819905701221,"2020-04-16",86,1.81528996663825,0.0609533501164331,0.415587125779176,0.508239371137833
18035,"2020-04-09",79,"Delaware","Indiana",3.67086094861126,0.120439819978527,48.243615616463,4.54737213819325,0.126549030023239,49.5835672719571,4.60846423864037,"2020-04-16",86,4.24440525679783,0.0796168512305491,0.0917889312224618,0.132538942260227
18037,"2020-04-09",79,"Dubois","Indiana",1.88273124743378,0.165728451198874,67.6027567400838,3.04894663179484,0.169040401927195,67.7672810526948,3.08206613907804,"2020-04-16",86,2.5314266654229,0.0842440860391695,0.267826915593614,0.303203829947215
18039,"2020-04-09",79,"Elkhart","Indiana",3.67449071666184,0.119573249464594,48.1219164722484,4.52920553090457,0.123159225230173,48.9336309965519,4.56506528856036,"2020-04-16",86,4.50297924509154,0.120383492653456,0.000687818067546482,0.00385467679361171
18041,"2020-04-09",79,"Fayette","Indiana",2.79028829933918,0.10521313166574,52.1176480159933,3.56486836043826,0.107675553632476,52.6638112457962,3.58949258010561,"2020-04-16",86,2.98856378407538,0.0238575200977811,0.332126964736794,0.361115417898345
18043,"2020-04-09",79,"Floyd","Indiana",4.1061790198691,0.165399744557047,54.0694952715492,5.28129732566336,0.167310225331685,54.3199151581924,5.30040213340974,"2020-04-16",86,4.69396568477122,0.0752157151405013,0.344958456393054,0.367765166237299
18045,"2020-04-09",79,"Fountain","Indiana",0.693147180559945,0.0773391719550964,69.3423045618291,1.28829237186832,0.0709326321634023,68.74099047768,1.22422697395138,"2020-04-16",86,1.145132304303,0.0609460533752485,0.0204948049453068,0.0062559667667862
18047,"2020-04-09",79,"Franklin","Indiana",4.02279741093005,0.0788931335300513,27.6445890689934,4.60384122678092,0.084436417289311,30.8191406747034,4.65927406437351,"2020-04-16",86,4.25864761351338,0.0317586340392355,0.1191586306407,0.16050155312879
18049,"2020-04-09",79,"Fulton","Indiana",0.887303195000903,0.153101845856171,73.1024764754868,1.97463465857635,0.159016924422732,73.2102579544594,2.03378544424197,"2020-04-16",86,1.09861228866811,0.014208239428922,0.767415192579648,0.874548830905967
18051,"2020-04-09",79,"Gibson","Indiana",1.38629436111989,0,73,0,0.060797156851067,53.198039630112,1.99426592963056,"2020-04-16",86,1.38629436111989,0,1.92181205567281,0.369629428117323
