"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","mu.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
26139,"Ottawa","Michigan",83,"2020-04-13",4.07753744390572,4.12886709030961,0.0555180670701269,2.64578546193955e-06,4.76739931626797,4.47204399937497,4.46616391339661,12.485074087403
26145,"Saginaw","Michigan",83,"2020-04-13",5.43309797857299,21.4384545604724,0.0957246800607511,1.11266270153965e-05,6.56303200166943,6.09920612684532,6.10317073899825,7.24104985381036
26147,"St. Clair","Michigan",83,"2020-04-13",5.12226185133273,13.2681809985718,0.0791305100080644,3.44806880586364e-06,6.0718279714295,5.67462417801019,5.67617542138918,8.75954395452911
26161,"Washtenaw","Michigan",83,"2020-04-13",6.46369783168099,-66.0168128040988,0.0448815503261646,3.72444633646762e-06,7.00227643559497,6.78507843231311,6.77786868396414,15.443922402918
26163,"Wayne","Michigan",83,"2020-04-13",9.23645357783341,-90.8041299357851,0.0547169881527606,3.29400307170293e-06,9.89305743566654,9.63278858508283,9.61947249490273,12.6678606400044
27003,"Anoka","Minnesota",83,"2020-04-13",3.94296780927757,24.0131349024747,0.0730356875168569,3.74438115117235e-06,4.81939605947985,4.45548651104275,4.45421762189557,9.49052722205106
27037,"Dakota","Minnesota",83,"2020-04-13",4.34008794545355,-20.7470369681976,0.0440931459029931,1.80914741032924e-06,4.88318525936291,4.65487789267707,4.6487399667745,15.7200663814031
27053,"Hennepin","Minnesota",83,"2020-04-13",5.97380961186926,4.87514751563595,0.0816932876978673,3.13272229505296e-06,6.95412906424367,6.53925342888024,6.54566262575433,8.48475070710174
27091,"Martin","Minnesota",83,"2020-04-13",3.47903986842609,-17.194175361332,0.036819032144728,2.79245576337119e-05,3.94678578835649,3.7867214170257,3.73677309343919,18.8257849319702
27109,"Olmsted","Minnesota",83,"2020-04-13",4.75605021694722,-27.3718857292404,0.0451358555845549,2.47501951537582e-06,5.29768048396188,5.07318774149187,5.07200120603911,15.3569079744471
27123,"Ramsey","Minnesota",83,"2020-04-13",4.74741351921463,2.28896540311289,0.0627043804709786,2.10680093197607e-06,5.49986608486637,5.19035825257421,5.18634418251148,11.0542066655256
27163,"Washington","Minnesota",83,"2020-04-13",4.26468992796934,-55.9939556077699,0.0319454821881263,1.7737169651548e-05,4.66384730844211,4.50201619792457,4.48830830328622,21.6978155620884
28011,"Bolivar","Mississippi",83,"2020-04-13",4.08477511120595,-19.8104533656865,0.0417621529258646,1.28964002410737e-05,4.58592094631633,4.38463916297063,4.377110181687,16.5974963453251
28027,"Coahoma","Mississippi",83,"2020-04-13",3.48781185449893,-38.4953742699884,0.0299394879526771,1.24302077632096e-05,3.84708570993106,3.71855577204751,3.69738827016767,23.151604384669
28033,"DeSoto","Mississippi",83,"2020-04-13",5.02575845567047,-71.1650511029522,0.0336926003679089,3.42132531909574e-06,5.43006966008538,5.27252787620127,5.26160665824583,20.572682814359
28035,"Forrest","Mississippi",83,"2020-04-13",4.30406509320417,35.5949302967983,0.101498833118984,3.33258493347556e-06,5.52205109063198,5.01240977356546,5.01455692503706,6.82911477166823
28045,"Hancock","Mississippi",83,"2020-04-13",3.52636052461616,-32.585190638509,0.0318881805443864,1.58767742991837e-06,3.9090186911488,3.75593266696609,3.74957778842686,21.7368055726832
28047,"Harrison","Mississippi",83,"2020-04-13",4.54025063988878,-36.4583552795503,0.0402336926803775,5.41569258398046e-06,5.08788660318343,4.8342976757325,4.82188648865142,17.2280279134806
28049,"Hinds","Mississippi",83,"2020-04-13",5.33202842389035,-10.9317653525947,0.0599563991870626,2.14082076664255e-06,6.0515052141351,5.75265075206025,5.75172321819979,11.5608540532486
28059,"Jackson","Mississippi",83,"2020-04-13",4.83967749595261,-17.7055745204613,0.0505624905238189,2.62261188697573e-06,5.4458620910533,5.19318143510818,5.19361492961934,13.708723074735
28071,"Lafayette","Mississippi",83,"2020-04-13",3.27444567602301,-42.1469630530989,0.0272536699456637,8.94552430895726e-06,3.60148971537097,3.47612589758679,3.46522136564266,25.4331685215932
28075,"Lauderdale","Mississippi",83,"2020-04-13",4.7349445297349,31.3736526573301,0.101550835516591,3.91571235912959e-06,5.95355455593399,5.44157237567703,5.44580037835104,6.82561770204936
28081,"Lee","Mississippi",83,"2020-04-13",3.68171096463532,-12.2570784091961,0.0409226337177222,5.26159343358558e-06,4.18462896478393,3.97245790119732,3.96816940065938,16.9379904856849
28083,"Leflore","Mississippi",83,"2020-04-13",3.49650756146648,34.2403166183047,0.0793450091742242,1.85107290482751e-05,4.42425258947245,4.0501420900479,4.05192262568605,8.73586363873179
28089,"Madison","Mississippi",83,"2020-04-13",4.50771484983738,-35.870874806303,0.0395445102744746,1.30182037550971e-06,4.97750210203495,4.78717821565281,4.7845264217587,17.5282782805724
28105,"Oktibbeha","Mississippi",83,"2020-04-13",3.52636052461616,-14.9952563626813,0.0376896364364052,1.83185453901584e-06,3.95723303985662,3.79368625135912,3.790187979671,18.390922441757
